Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2026-04-11T10:30+02:00,1771.4,4351.7,2474.8,623.5,87.3,513.2,2055.4,14.1,13.2,79.9,160.5,1171.4,5014.1,9773.9,39262,53669.3
2026-04-11T10:45+02:00,1783.4,4336,2440,607.7,86.8,503.5,2076.6,14.1,13.7,6.6,160.5,1174.6,4283.7,10447.2,41087.8,53831.7
2026-04-11T11:00+02:00,1632.1,4295.8,2410.1,594.1,88.6,497.5,2053.2,14.1,13.3,59.7,160.5,1146.2,3570,10438,42677.9,52343.6
2026-04-11T11:15+02:00,1570,4277.1,2402.3,579,86.7,484.9,2049.7,14.1,18.4,15.9,160.3,1115.4,3095.2,10750.3,44112,52698.1
2026-04-11T11:30+02:00,1578.8,4270.8,2392.4,575.6,86.5,506.9,2052.6,14.1,30.5,43.6,160.1,1066.9,2828.4,10693.4,45189,52474
2026-04-11T11:45+02:00,1579.4,4281.8,2359.5,579.9,86.4,514.4,2040.8,14.1,43.5,46.3,160.1,862.5,2731.1,10536.4,45126.2,51504.8
2026-04-11T12:00+02:00,1535.4,4204.7,2362.8,564.7,86.7,541,2047.5,14.1,33.5,98.2,160.1,834.2,2335.6,10175.9,46478.4,50327.6
2026-04-11T12:15+02:00,1531.6,4186.8,2353.2,549,86.8,535.8,2048.7,14.1,30.9,3.5,160.1,804.8,2272.3,10109.4,47225.9,49897.1
2026-04-11T12:30+02:00,1536.8,4188.4,2377.6,552.9,86.9,544.3,2051.6,14.1,12.1,6.1,160.1,800.5,1753.2,9641.3,47839.7,49343.8
2026-04-11T12:45+02:00,1542.9,4195.9,2376.7,551.8,86.4,575,2088,14.1,11.4,3.7,160,802.1,1344.4,9871.8,47741.5,48563.5
2026-04-11T13:00+02:00,1531.5,4174.6,2371.7,546,86.5,568.8,2090.2,14.1,12.9,6.4,160.1,809.3,1004.3,9697.2,47148,48624.5
2026-04-11T13:15+02:00,1546.3,4176.1,2364.7,543.6,86.4,557.3,2080.9,14.1,30.2,3.5,160.2,807.8,1201.8,9023.3,46900.9,48223.7
2026-04-11T13:30+02:00,1538.5,4171.7,2375,549.2,86.4,573.8,2085.9,14.1,34.5,3.9,160.1,803,1166.5,9077,46473.5,48382.4
2026-04-11T13:45+02:00,1558.6,4194.7,2375.9,545,86.4,585.9,2089.9,14.1,40.6,37.7,160,806.5,1176.7,9525.7,45798.6,47945.3
2026-04-11T14:00+02:00,1553.4,4186.2,2375.5,561.8,86.4,580.5,2105.5,14.1,23.3,4.6,160.2,811,1110.1,10556.8,45266.7,47196.4
2026-04-11T14:15+02:00,1545,4193.6,2363.9,563.5,86.4,566.7,2107.6,14.1,21.2,4,160.2,818,1149.7,11442.8,44315.8,46607.6
2026-04-11T14:30+02:00,1547.3,4196,2359.3,556.7,86.7,552.1,2109.8,14.1,22.8,3.5,160.1,820.1,1229.9,11432.8,43247.1,46552.9
2026-04-11T14:45+02:00,1541.3,4206.2,2378.8,556.2,86.4,557.6,2093.9,14.1,42.8,3.5,160.2,818.9,1395.2,11756.3,41855.9,46235.1
2026-04-11T15:00+02:00,1536.4,4182.3,2364.8,575.5,86.6,561,2179.9,14.1,48.5,3.6,160.2,815.4,1777.7,13525.4,40398.2,46503.7
2026-04-11T15:15+02:00,1528.8,4198.8,2369.1,576.7,86.6,558.2,2189.9,14.1,53.4,10.9,160.3,809.4,2286,14344.4,38654.6,46102.7
2026-04-11T15:30+02:00,1511.3,4218.3,2375.6,564.2,86.4,555.5,2196.8,14.1,56.4,6.9,160.3,809.5,2392.1,15227.9,37449.7,45848.4
2026-04-11T15:45+02:00,1511.1,4221.4,2391.8,582,86.7,560.3,2207,14.1,57,59,160.2,815.1,2456.5,16583.6,35456.5,45589.8
2026-04-11T16:00+02:00,1543.7,4277.1,2406.8,597.2,86.4,566.7,2262.4,14.1,48.8,5.8,160.1,818.9,2404,18478.5,33236.1,47218.9
2026-04-11T16:15+02:00,1537.4,4296.4,2467.9,600.3,86.4,577.9,2396.5,14.1,46.9,21.2,160.3,825.2,2449.6,19915.9,30825.8,47149.5
2026-04-11T16:30+02:00,1512.5,4320.6,2485.9,619.5,86.4,566.2,2494.4,14.1,20,6.9,160.4,824.9,2980.9,21448.7,28409.1,47088.9
2026-04-11T16:45+02:00,1505.8,4351.4,2576.9,627.7,86.8,565.7,2610.7,14.1,37.9,3.5,160.2,824.3,3188.3,22243.8,25170.2,46780
2026-04-11T17:00+02:00,1640,4442.8,2663.9,629.9,86.4,563.9,2909.3,14.1,44.1,3.6,160.2,818.5,3809.3,23163.7,22942.9,48090.9
2026-04-11T17:15+02:00,1721.7,4485.1,2752.9,636.8,87.5,563,3091.6,14.1,51.2,51.8,160.3,822.7,3814.1,22884.7,19780.5,48520.7
2026-04-11T17:30+02:00,1697.2,4517.2,2763,642.8,86.8,556,3116.5,14.1,71.4,78.5,160.2,815.5,4346.2,23431,16949.3,48592.1
2026-04-11T17:45+02:00,1679.3,4556.8,2881.3,832.3,86.4,537.7,3199.3,14.1,73.2,112.2,162.2,823.6,4460.4,24681.5,14106.2,49197
2026-04-11T18:00+02:00,1668.3,4638.5,3281.6,933.9,86.4,559.6,3708.5,14.1,85.2,210.1,173.6,901.9,3816.5,24490.9,11261,49681.5
2026-04-11T18:15+02:00,1648,4699,3711.2,963.6,86.4,558.1,3943.2,14.1,61.6,278.1,174.8,1096.3,4338.1,24527.1,8508.9,50159
2026-04-11T18:30+02:00,1616.5,4718.6,4051,1003,86.8,550.2,4132.8,14.1,155.9,1330.2,174.8,1211.6,4593.4,24244.6,6105.1,50762.2
2026-04-11T18:45+02:00,1625.5,4738.2,4256.8,1030.3,87.3,563.8,4257.7,14.1,179,1890.6,175.1,1245.8,4413.7,23871.4,4165.9,51054.3
2026-04-11T19:00+02:00,1606.1,4738.9,4105,1118.7,87.6,576,4433,14.1,139.3,3622.9,186.3,1252.2,4839.3,24152.9,2585.2,51343.5
2026-04-11T19:15+02:00,1606.8,4768.3,4029.5,1224.5,87.7,575.1,4593.3,14.1,159.1,3961.8,200.6,1264.2,4675.9,23993.7,1403.8,50879.3
2026-04-11T19:30+02:00,1635.2,4770.6,4031.6,1332.5,86.8,560.7,4687.8,14.1,399.5,4680.8,202.6,1271.8,4553.5,24454.5,612.1,51618.2
2026-04-11T19:45+02:00,1610.6,4769.3,4015.8,1401.6,86.4,548.8,4878.9,14.1,308,4550.5,202.6,1247.7,4533.3,25648.9,163.7,51954.6
2026-04-11T20:00+02:00,1602.2,4748.3,4009.4,1403.8,86.4,548.3,4880.7,14.1,66,3800.3,204.1,1263,5025.2,26722.1,32.5,51153.1
2026-04-11T20:15+02:00,1581.9,4738.7,4065.5,1412.2,86.7,544.3,4776,14.1,84.3,3335.1,204.6,1258.5,4776.8,27682.3,14.5,51060.4
2026-04-11T20:30+02:00,1583.3,4736.7,4017.4,1408.1,86.5,524.9,4780.5,14.1,107.8,2060.9,204.5,1268.3,4592.6,28743.6,8.2,50931
2026-04-11T20:45+02:00,1575.5,4740.3,4129.1,1407.7,86.4,528.8,4739.9,14.1,88.8,1721.6,204.5,1267.4,4547.2,29389.2,0.2,50130.9
2026-04-11T21:00+02:00,1587.2,4692.6,4423,1335.8,86.7,524.4,4293.9,14.1,96.4,1948.7,204.4,1258.1,4040.7,30006.2,0.2,49119.3
2026-04-11T21:15+02:00,1589.1,4685.1,4538,1238.3,86.4,524.2,4185.6,14.1,67.6,615.8,204.3,1261.6,4119.2,30649.7,0.2,48667.8
2026-04-11T21:30+02:00,1580.7,4662.4,4534.6,1136.8,86.4,524,4186.5,14.1,174.3,316.9,204.3,1258.5,3875.9,30893.2,0.2,48060.3
2026-04-11T21:45+02:00,1583.5,4645.2,4537.1,1049.6,86.4,525.3,4163.8,14.1,144,168.6,204.4,1257.4,3477.8,30917.3,0,47705.5
2026-04-11T22:00+02:00,1587,4540.8,4414.9,1003.8,86.5,510.7,4273.2,14.1,36.8,2084.4,204.5,1267.9,3525.4,29883.6,0,47311.8
2026-04-11T22:15+02:00,1580.8,4519.6,4356.9,986.6,86.4,523.4,4316.4,14.1,42.6,1219,204.4,1258.1,3023.8,30092,0,47013.3
2026-04-11T22:30+02:00,1595.6,4496.5,4371.3,980.7,86.4,520.2,4333.5,14.1,42.1,899.2,204.5,1258,2507.5,30055.1,0,46396.1
2026-04-11T22:45+02:00,1585,4481.5,4446.2,986.1,86.4,514.2,4348.7,14.1,43.2,778.2,213.7,1278.8,2330.6,29297.2,0,45682.7
2026-04-11T23:00+02:00,1593,4418.9,4503.3,983.6,86.4,506.5,4263.2,14.1,30.2,441.7,222.9,1266.6,2109,28015.2,0,45059.2
2026-04-11T23:15+02:00,1587.4,4394.9,4612.3,990,86.7,504.7,4053.7,14.1,36.7,1298.8,223.3,1259.5,2215.4,26963.5,0,43996.9
2026-04-11T23:30+02:00,1583.3,4370.2,4636.7,980.5,86.7,484.7,3916,14.1,31.8,1259.9,223.4,1265,2238.6,25874.1,0,43144.2
2026-04-11T23:45+02:00,1598.9,4362.3,4687.1,984.3,86.7,483.6,3791.1,14.1,25.2,1347.8,223.6,1273.8,2183.6,25239.5,0,42450
2026-04-12T00:00+02:00,1595,4292.1,4815.4,978.2,383.6,519.4,3754.6,14.1,23.4,166.1,223.7,1262.5,2147.6,24739.2,0,41988.1
2026-04-12T00:15+02:00,1589.4,4257.4,4939,983,386.8,517.3,3584.7,14.1,22.8,150.6,223.7,1262.7,2153,24167.9,0,42120.1
2026-04-12T00:30+02:00,1582.2,4253.4,5036,1009.6,386.8,510,3218,14.1,24.3,138.8,223.8,1259.2,2246.3,23061.5,0,41719.1
2026-04-12T00:45+02:00,1591.6,4252.8,5099.1,981,386.8,520.5,3139.3,14.1,25.2,50.5,223.8,1253.1,2156,22001.1,0,41141.8
2026-04-12T01:00+02:00,1582.3,4233.9,4928.3,665.7,386.8,521.3,3019.5,14.1,25.7,149.4,223.9,1252.6,2133.1,20886.5,0,39787.8
2026-04-12T01:15+02:00,1593.6,4231.8,4991.2,666.7,386.8,520.7,3009.1,14.1,25.3,183.7,224,1262,2196.5,19833.7,0,39253.3
2026-04-12T01:30+02:00,1594.4,4226.7,5043.8,672.6,386.8,502.1,3029.9,14.1,25.1,1036.9,224,1257.1,2307.9,19108.9,0,38769.6
2026-04-12T01:45+02:00,1592.7,4223.6,5043.7,679.8,386.8,485.6,3012.3,14.1,25,920.6,224.1,1257.2,2326.1,18647.4,0,38410.3
2026-04-12T02:00+02:00,1583.1,4218.3,5080,677.6,387,500.6,3104.2,14.1,25.3,54.6,224.1,1258.4,2448,18148.2,0,38147.9
2026-04-12T02:15+02:00,1590,4220.4,5115.5,667.8,386.8,495,3099,14.1,25.4,46.2,224.1,1256.6,2621.5,17817.8,0,38116.8
2026-04-12T02:30+02:00,1597.8,4214.3,5158.1,675.6,386.8,485.4,3086.4,14.1,24.7,135.4,224.2,1261.2,2672.8,17747.3,0,37948.3
2026-04-12T02:45+02:00,1596.2,4220.4,5121.7,670.3,386.8,491.6,3045.4,14.1,25.3,125.3,224.2,1268.5,2848,17446.1,0,37884.5
2026-04-12T03:00+02:00,1600.8,4215.2,5133.5,677.2,386.8,491.7,3028.5,14.1,25,177.9,224.2,1260.7,3041.7,16865.8,0,37655
2026-04-12T03:15+02:00,1592.6,4218.7,5119.5,674.6,386.8,486.3,3024.3,14.1,24.9,172.3,224.2,1252.6,3179.8,16328.2,0,37492.1
2026-04-12T03:30+02:00,1589.5,4213.1,5124.5,679.5,386.8,483.2,3017.6,14.1,24.9,474.4,224.3,1257.4,3341.8,15888,0,37386.4
2026-04-12T03:45+02:00,1600.8,4222.8,5096.2,676.1,386.8,504.6,3019.1,14.1,25.2,805.4,224.2,1259.1,3494.5,15413.6,0,37263.5
2026-04-12T04:00+02:00,1585.7,4243.2,5130.7,673.1,386.8,515.1,3041.8,14.1,25.4,1059.1,224.2,1251.7,3665.8,15080.3,0,37039
2026-04-12T04:15+02:00,1581.7,4253.5,5128.5,681.1,386.8,527,3043.1,14.1,25.2,1103.1,224.2,1251.9,3883.5,14548.4,0,37322.9
2026-04-12T04:30+02:00,1586.4,4264.7,5140.4,686.3,386.8,529.8,3033.8,14.1,24.8,1011.4,224.2,1245,4080.7,14391.7,0,37391.4
2026-04-12T04:45+02:00,1586.9,4277.6,5122.2,688.4,386.8,531.2,3044.7,14.1,24.8,999.2,224.1,1242.7,4112.8,14421.4,0,37223.5
2026-04-12T05:00+02:00,1592.8,4344.6,5134.9,697.4,386.8,544.3,3032.9,14.1,24.8,2225.9,224.1,1234.4,4093.5,14334.6,0,37215.5
2026-04-12T05:15+02:00,1591.2,4373.4,5122.4,687.9,386.8,531.9,3044.8,14.1,24.8,1251.3,224,1229.8,4005.4,13835.8,0,37376.4
2026-04-12T05:30+02:00,1579.8,4383.2,5124,686.7,386.8,548.9,3053.7,14.1,25,1343.9,224.1,1232.4,3974,13045.9,0,37324.1
2026-04-12T05:45+02:00,1577.8,4405.8,5057.2,690.1,386.8,526.9,3048.6,14.1,25.3,1370.4,224,1235.6,4042.2,12651.8,0,36917.2
2026-04-12T06:00+02:00,1567.4,4519.3,4993.8,689.3,386.8,506,3101,14.1,31.1,1307.7,224,1220,4213.2,12337.6,1.2,37770.1
2026-04-12T06:15+02:00,1583.5,4568.5,5066.5,695,386.8,513,3097.8,14.1,31.1,2271.7,224.3,1209.3,4309.2,11841.7,15.3,38228.1
2026-04-12T06:30+02:00,1574.9,4609,5058.5,692.4,386.8,506.2,3078.6,14.1,31.1,1765.7,224.1,1208,4455.1,11311.6,35.4,38165.4
2026-04-12T06:45+02:00,1573.9,4622.6,5079.4,697.6,386.8,515.9,3069.7,14.1,31,2254.3,224.2,1205.9,4583.2,10806.2,188.9,38151.3
2026-04-12T07:00+02:00,1577.6,4666.6,5149.5,701.4,387,517,3084.9,14.1,31,2872.3,224.1,1216.2,4734.1,10225.9,638.6,38438.5
2026-04-12T07:15+02:00,1586.4,4687.9,5124,702,386.8,515.4,3075,14.1,30.4,2072.1,224.1,1214.1,4822.9,9754.4,1277.9,39316.6
2026-04-12T07:30+02:00,1593.5,4688.7,5127.2,706.8,386.8,531.8,3055.1,14.1,30.3,1814.9,224.1,1211.8,4971.9,9246.6,2037,40052.2
2026-04-12T07:45+02:00,1600.7,4699.2,5126.9,705.4,386.8,512.9,3046.9,14.1,30.4,1214.4,224.1,1202.8,5074.1,8846.6,2926.6,40947.9
2026-04-12T08:00+02:00,1599.6,4691,5036.6,707.8,386.8,513.2,2890.8,14.1,30.5,246.1,224.2,1202.9,5078.6,8302.3,3848,41485.9
2026-04-12T08:15+02:00,1596.4,4677,4771.1,705.1,387,526.4,2873,14.1,31,6.1,224.4,1205.7,5086.6,7642,4915.8,43150.7
2026-04-12T08:30+02:00,1591.6,4664.5,4397.4,681.7,387,513.7,2816.8,14.1,31.6,5.7,224.2,1207.3,5099.3,6871,6014.5,43867.1
2026-04-12T08:45+02:00,1591.8,4655.9,3825.6,662,386.8,516.7,2697.5,14.1,32.3,26.4,223.1,1201,5172.9,6223.3,7220.9,44305.4
2026-04-12T09:00+02:00,1567.8,4590,3773.1,657.3,386.8,520.9,2447,14.1,31.6,11.6,214.3,1199.7,5232.3,5667.9,8339,44759.1
2026-04-12T09:15+02:00,1583,4542.1,3642.1,665.5,387,505,2365.2,14.1,31.6,4.4,213.6,1212.1,5298.1,5248.5,9429.1,46356
2026-04-12T09:30+02:00,1592.9,4510.9,3718.8,662.5,386.8,522.4,2297.6,14.1,31.8,7.5,205.4,1216.7,5363.7,4947.3,10598.8,47032.4
2026-04-12T09:45+02:00,1629.2,4502.8,3767.6,658.3,387.4,526.5,2257.5,14.1,32.1,26.3,195.4,1211.6,5461.6,4591.7,11791.4,47269.4
2026-04-12T10:00+02:00,1670.7,4401.2,3826,652.5,387.1,531.3,2188.5,14.1,20.2,5.3,184.9,1179.8,5574.1,4235,13014.4,47945.6
2026-04-12T10:15+02:00,1684.9,4368.9,3778.2,646.2,387,533.3,2152.6,14.1,20.4,4.3,173.5,1183.8,5683.4,3911.9,14222.2,48696.8
2026-04-12T10:30+02:00,1678.4,4353.5,3758.2,651.2,386.8,542.4,2126.8,14.1,20.1,4.3,173.3,1180.2,5707,3554.9,15334.7,49519.7
2026-04-12T10:45+02:00,1681.5,4347.7,3744.5,646.7,386.8,548.4,2121.7,14.1,19.6,4.1,174,1183.5,5533.8,3351.8,16384,49693.7
2026-04-12T11:00+02:00,1680.2,4301.2,3738.7,635.6,387,528,2159.5,14.1,19.1,4.1,185.5,1191.9,5309.1,3174.3,17254.9,50110.1
2026-04-12T11:15+02:00,1668.5,4293.5,3771.3,619.9,386.8,536.6,2179.1,14.1,19.9,4,188.2,1192.1,5105.6,2919.9,18084.3,50643.7
2026-04-12T11:30+02:00,1680.3,4281.1,3827.3,607.4,387,552.8,2190.6,14.1,20,4,188.2,1181.5,4951.8,2648.5,18789.7,50624.5
2026-04-12T11:45+02:00,1707.7,4282.1,3805.5,605.6,386.8,539.8,2201.2,14.1,19.6,4.8,190.2,1187.1,4888.7,2412.9,19407.5,50546.8
2026-04-12T12:00+02:00,1711.1,4212.7,3901.1,620.9,387,524.7,2248.5,14.1,19.6,14.3,201.6,1184.8,4858.7,2249,20112,50397.9
2026-04-12T12:15+02:00,1711.7,4203.7,3975.4,621.5,386.8,502.8,2241.6,14.1,39.4,19.4,202.8,1183.2,4759.5,2148.9,20726,50305.3
2026-04-12T12:30+02:00,1709.5,4201.3,4233.3,617.8,386.8,475,2230.6,14.1,64.7,4.1,202.7,1187.9,4613.7,2042.7,21112.6,50101.4
2026-04-12T12:45+02:00,1723.7,4186.4,3994.6,638.6,386.8,512,2249.6,14.1,65.2,3.8,202,1182.5,4427.1,2030.3,21470.1,49586.1
2026-04-12T13:00+02:00,1728.1,4147.7,3709.1,626.9,387.5,549,2164.6,14.1,65.5,3.8,195.6,1182.3,4164,2016.3,21796.6,48975.6
2026-04-12T13:15+02:00,1734.2,4144.7,3538.1,625.8,386.8,540,2166,14.1,59.9,7.3,195.5,1183,3971.7,1948.9,21928,48375.2
2026-04-12T13:30+02:00,1737.4,4141.4,3404.8,624.2,386.8,523.5,2168.4,14.1,53.3,9.2,195.5,1193.2,3748.8,1966.9,22078.1,47951.8
2026-04-12T13:45+02:00,1739.3,4149.8,3483.5,604.1,386.8,524.6,2159.8,14.1,41.5,3.8,191.8,1199.9,3601.4,1931.1,22129.2,47509.4
2026-04-12T14:00+02:00,1730.7,4154.5,3706.8,624.7,386.8,521.7,2094.4,14.1,33.4,5.8,176.9,1196.3,3433.2,1953.7,21846.7,47710.4
2026-04-12T14:15+02:00,1739.5,4153.4,3824.9,577.6,386.8,512.4,2083.6,14.1,66.1,12.3,173,1202.5,3217,1884.1,21180.1,47761.3
2026-04-12T14:30+02:00,1708.2,4155.7,3856,576.6,387.1,510,2116.2,14.1,67.7,49.9,172.9,1196.3,2974.1,1812.4,20435.3,47178.1
2026-04-12T14:45+02:00,1702.5,4159.3,3908.3,577.2,386.8,512.4,2112.3,14.1,68.6,157.3,173,1193.2,2713.1,1718.2,19392.1,46650
2026-04-12T15:00+02:00,1700.5,4162.1,4260.6,622.8,386.8,502.8,2138.2,14.1,69.2,291.2,172.9,1193.3,2455.5,1610.5,18231.5,46122
2026-04-12T15:15+02:00,1727.1,4166.5,4569.7,585.1,386.8,506.1,2178.2,14.1,68.5,161.5,172.2,1193.8,2207.8,1483.9,17150.9,45636.1
2026-04-12T15:30+02:00,1721.3,4186.8,5315.6,702.4,386.8,522,2230.2,14.1,72.3,103.7,165.6,1193.7,2055.2,1373.1,16065.2,45479.8
2026-04-12T15:45+02:00,1725.8,4199.5,5836,794.2,386.8,505.7,2273.8,14.1,86.7,5.7,165.5,1195.3,1987.6,1270.4,15116.4,45335.4
2026-04-12T16:00+02:00,1706.6,4256.4,6500,759.3,386.8,502.2,2709.7,14.1,78.4,4,172.1,1229.7,1846.7,1197.1,14149.4,46137.6
2026-04-12T16:15+02:00,1694.6,4287.7,6892.4,943.7,387,510.5,2889.6,14.1,110.6,4,184.9,1238.5,1674.3,1181.5,13092.8,45912.5
2026-04-12T16:30+02:00,1691.9,4280,7172.1,1214.4,387.6,502.8,3011,14.1,112.2,4,186,1230.8,1476.7,1118.3,11976.9,45694
2026-04-12T16:45+02:00,1696.9,4321.1,7282.1,1454.6,387.1,524.3,3382.6,14.1,114.3,4.4,186.8,1226.9,1279.9,1101.9,10863.6,46126.1
2026-04-12T17:00+02:00,1733.1,4419.5,7478.4,1558.1,386.8,523.8,3841.3,14.1,117.9,20.3,198.9,1232.9,1144.8,1105.6,9661.9,46610.7
2026-04-12T17:15+02:00,1756.6,4466.8,7725,1929,387,506.6,4363.7,14.1,88.1,125.9,213.3,1229.8,988.5,1094.2,8518,47022.3
2026-04-12T17:30+02:00,1743.5,4501.6,7696.3,2116,386.8,502.4,4984.3,14.1,122.8,1053.5,207.7,1237.8,848.8,1086.4,7377.3,47676.6
2026-04-12T17:45+02:00,1716.8,4555.5,7784.9,2340.6,387,496,5418,14.1,165.2,1720.7,206,1234.7,770.4,1041.3,6333.1,47993.4
2026-04-12T18:00+02:00,1701.4,4642.4,7814.6,2574.9,386.8,521.2,6006.2,14.1,84.4,1434,208.7,1237.3,743.8,996.3,5285.1,49426.5
2026-04-12T18:15+02:00,1699.7,4705.1,7854.3,2786.6,387,537.7,6060,14.1,170.7,2812,210.1,1236.4,700.1,948.9,4284.5,49594.5
2026-04-12T18:30+02:00,1696,4734.9,7794.4,2921.2,386.8,519.1,6221.6,14.1,195.6,3970.8,209.4,1232.9,633.5,967.8,3351.9,49901.1
2026-04-12T18:45+02:00,1726.3,4742.8,7825.9,3129.2,387,551.2,6196.9,14.1,395.9,4721.7,200.4,1242.3,584.9,963.9,2508.6,49365
2026-04-12T19:00+02:00,1724.3,4757.1,8021.7,3298.1,386.8,565.7,6559.4,14.1,334.1,3458.4,209.6,1227.2,519.7,1014.1,1755.4,49517.4
2026-04-12T19:15+02:00,1727.4,4780.6,8103.1,3346.7,386.8,565.1,7171.1,14.1,216.3,4629.5,219.1,1235.7,517.1,1082,1110.5,49515.9
2026-04-12T19:30+02:00,1722.4,4792.5,8172.7,3458.2,386.8,563.5,7384.8,14.1,191.3,4481.6,219.4,1236.5,503.5,1219.5,594.1,49559.3
2026-04-12T19:45+02:00,1722.9,4814.6,8163.1,3640.6,386.8,568.4,7445.4,14.1,162.3,4539,219.2,1232.6,510.7,1428.3,251,49437.7
2026-04-12T20:00+02:00,1710.9,4804,8158.9,3727.9,386.8,558.5,7554.2,14.1,224.2,5309.2,219.3,1243.7,518.6,1544,78.7,49483.5
2026-04-12T20:15+02:00,1721.7,4805,8208.2,3771.7,386.8,542,7598.6,14.1,239.5,4861.7,219.2,1232.7,539.8,1686.2,17.7,49584.4
2026-04-12T20:30+02:00,1718.6,4792.5,8180.7,3763.2,386.8,535.1,7593.4,14.1,258.4,4618.8,219.2,1225.1,598.3,1866.6,9.3,49425
2026-04-12T20:45+02:00,1683.4,4780.4,8188,3927.3,387,553.8,7630.1,14.1,217,4450.2,219.4,1227.3,619.5,2054.9,0.8,49158.8
2026-04-12T21:00+02:00,1690.5,4744.1,8209.1,4002,387.6,567.2,7651.6,14.1,234.5,3532.3,219.4,1230.4,601.3,2272.9,0.7,49063.5
2026-04-12T21:15+02:00,1701.6,4736.9,8179.3,4004.2,386.8,564.1,7632.8,14.1,191.5,2944.9,219.3,1222.2,634.6,2449.3,0.7,48831.5
2026-04-12T21:30+02:00,1684.1,4703.4,8177.4,4161.6,387,549.8,7636.1,14.1,204.6,2047.1,219.2,1229.2,710.8,2646.7,0.7,48136.3
2026-04-12T21:45+02:00,1694.5,4690.9,8167.2,4149,387,555.8,7635.3,14.1,129.7,2182.7,219.2,1222.7,804.4,2792.9,0.2,47881.4
2026-04-12T22:00+02:00,1687.3,4596.6,8181.3,4159.6,387.6,574.4,7760.7,14.1,145,3418.4,219.3,1233.4,849.3,2852.7,0,48427.3
2026-04-12T22:15+02:00,1677.2,4570.6,8139,4117.8,386.8,581.4,7824.7,14.1,76.9,1822.9,219.3,1231.6,881.6,2892.7,0,48122.1
2026-04-12T22:30+02:00,1679.9,4544.7,8154.1,4113.2,387.1,552.9,7762.5,14.1,65.7,1059.2,219.4,1232.7,964.4,3007.9,0,47799.7
2026-04-12T22:45+02:00,1680.5,4531.5,8150.8,4060.7,386.8,550.5,7686.4,14.1,68.4,819.4,219.4,1230.8,1089.3,3094,0,47078.6
2026-04-12T23:00+02:00,1676,4467.5,8153.2,4066.2,387.1,544.3,7616.4,14.1,66,1949.1,219.3,1240.5,1130.8,3122.5,0,46383.5
2026-04-12T23:15+02:00,1683.2,4436.1,8159.4,4069.1,386.8,529.6,7560.6,14.1,62.1,694,219.3,1240.7,1142.9,3077.6,0,45532.2
2026-04-12T23:30+02:00,1697.7,4421.2,8168.1,4072.6,387.1,539.6,7556.3,14.1,71.8,590,219.2,1229.2,1153.9,3051.6,0,44912.9
2026-04-12T23:45+02:00,1692.7,4413.5,8242.7,4064.8,386.8,504.2,7536.8,14.1,73.9,344.7,219.3,1222.5,1239.5,3092.5,0,44654
2026-04-13T00:00+02:00,1691.2,4335.9,8356.4,4150,379.4,537.8,7454.8,14.1,70.4,231.8,219.3,1218.8,1329.4,3120.4,0,44188.6
2026-04-13T00:15+02:00,1664.6,4311.7,8398.5,4261.9,379.1,555,7437.4,14.1,59.6,833.6,219.3,1225.1,1441.8,3169.3,0,43745.7
2026-04-13T00:30+02:00,1681.5,4303.5,8557.4,4368.5,379.3,536.8,7441.3,14.1,45,249.8,219.3,1221.6,1566.1,3162,0,43634.2
2026-04-13T00:45+02:00,1663.3,4278.5,8588.4,4432.4,379.1,552.7,7472,14.1,31.4,157.1,219.3,1237.7,1693.4,3174.7,0,43544.2
2026-04-13T01:00+02:00,1652.9,4262,8608.3,4436.2,379.5,555.6,7404.8,14.1,31.5,173.6,219.4,1245.4,1771.2,3122.1,0,42943
2026-04-13T01:15+02:00,1660.8,4251.1,8620,4428,379.1,552.2,7352.1,14.1,31.4,109.3,219.4,1228.9,1786.3,3119.2,0,42868.2
2026-04-13T01:30+02:00,1655.7,4234.1,8618.3,4431.3,379.1,529.2,7169.3,14.1,31.4,157.7,219.4,1234.2,1871.9,3170.1,0,42483.3
2026-04-13T01:45+02:00,1662.7,4233.7,8643.7,4427.4,379.1,528.9,7108.5,14.1,31.5,109.1,219.3,1238,1975.4,3185.9,0,42268.8
2026-04-13T02:00+02:00,1673.4,4222.2,8757.5,4439.8,379.7,533,7139.4,14.1,31.7,119.4,219.3,1238.6,2135.3,3205.4,0,42080.2
2026-04-13T02:15+02:00,1673.2,4226.6,8752.6,4439,379.1,542.4,7090.7,14.1,31.5,73.6,219.3,1248.5,2299.2,3149.9,0,42099.1
2026-04-13T02:30+02:00,1668.6,4219.3,8754.7,4439,379.1,509.7,7264.3,14.1,31.5,63.6,219.3,1257.4,2429.8,3057.7,0,42377.3
2026-04-13T02:45+02:00,1674.1,4212.8,8684.8,4445.4,379.1,514.7,7304.4,14.1,31.5,43.2,219.3,1257.1,2485.4,3042.6,0,42275.4
2026-04-13T03:00+02:00,1671.2,4205.5,8705.5,4448.5,379.3,518.4,7389.4,14.1,31.5,46.9,219.4,1247.4,2466.4,3044.2,0,42610.2
