timestamp,action,generation_mwh,demand_mwh,price_eur_per_mwh,to_grid_mwh,to_electrolyser_mwh,h2_produced_kg,tank_soc_kg,energy_flux_battery_kwh,curtailed_mwh,battery_soc_mwh,h2_offtake_kg,grid_revenue_eur,h2_revenue_eur,ancillary_revenue_eur,total_revenue_eur,opex_eur,profit_eur
2023-12-25 20:00:00,electrolyse + curtail,366.79747433022544,46740.0,9.92,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,362.21414099689207,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,8436.341909595185,-8019.675242928518
2023-12-25 21:00:00,electrolyse + curtail,407.76584444706714,45421.5,3.51,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,403.18251111373377,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,9378.614422282544,-8961.947755615878
2023-12-25 22:00:00,electrolyse + curtail,410.819662457217,44197.25,5.0,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,406.23632912388365,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,9448.852236515992,-9032.185569849325
2023-12-25 23:00:00,electrolyse + curtail,395.8898855187065,41484.25,0.08,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,391.3065521853731,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,9105.467366930248,-8688.800700263582
2023-12-26 00:00:00,electrolyse + curtail,348.09099492505607,39132.5,0.0,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,343.5076615917227,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,8006.092883276289,-7589.426216609622
2023-12-26 01:00:00,electrolyse + curtail,264.11837601793934,36787.5,-0.02,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,259.53504268460597,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6074.722648412605,-5658.055981745938
2023-12-26 02:00:00,electrolyse + curtail,247.71332467839017,36454.5,-0.11,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,243.1299913450568,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5697.406467602974,-5280.739800936307
2023-12-26 03:00:00,electrolyse + curtail,246.04626460521658,36768.25,-2.67,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,241.46293127188324,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5659.064085919981,-5242.397419253314
2023-12-26 04:00:00,electrolyse + curtail,226.01203823911248,37293.75,-3.69,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,221.4287049057791,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5198.276879499587,-4781.61021283292
2023-12-26 05:00:00,electrolyse + curtail,245.02832526849994,38156.5,-1.85,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,240.44499193516657,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5635.651481175499,-5218.984814508832
2023-12-26 06:00:00,electrolyse + curtail,242.28431488256817,38207.5,-1.34,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,237.70098154923483,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,5572.539242299068,-5155.872575632401
2023-12-26 07:00:00,electrolyse + curtail,280.390652661395,39996.0,-0.92,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,275.8073193280616,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6448.985011212085,-6032.318344545418
2023-12-26 08:00:00,electrolyse + curtail,291.9568039655376,43008.75,-1.05,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,287.3734706322042,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6715.006491207364,-6298.339824540697
2023-12-26 09:00:00,electrolyse + curtail,321.2262480821433,46644.75,-0.08,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,316.6429147488099,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7388.203705889296,-6971.537039222629
2023-12-26 10:00:00,electrolyse + curtail,304.4228726543137,48988.75,-0.06,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,299.83953932098035,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,7001.7260710492155,-6585.059404382549
2023-12-26 11:00:00,electrolyse + curtail,297.51858845745306,51084.0,-0.05,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,292.9352551241197,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6842.92753452142,-6426.260867854753
2023-12-26 12:00:00,electrolyse + curtail,279.357960580668,50481.5,-0.04,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,274.77462724733465,0.0,83.33333333333333,-0.0,416.66666666666663,0.0,416.66666666666663,6425.233093355365,-6008.566426688698
2023-12-26 13:00:00,electrolyse + curtail,322.64251150714034,48736.25,0.0,0.0,4.583333333333357,83.33333333333394,10000.0,0.0,318.05917817380697,0.0,83.33333333333333,0.0,416.66666666666663,0.0,416.66666666666663,7420.777764664228,-7004.111097997561
