"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/05/2025 17:45:00 - 02/05/2025 18:00:00","BZN|PT","Without Sequence","4.31","",""
"02/05/2025 18:00:00 - 02/05/2025 18:15:00","BZN|PT","Without Sequence","5.79","",""
"02/05/2025 18:15:00 - 02/05/2025 18:30:00","BZN|PT","Without Sequence","5.79","",""
"02/05/2025 18:30:00 - 02/05/2025 18:45:00","BZN|PT","Without Sequence","5.79","",""
"02/05/2025 18:45:00 - 02/05/2025 19:00:00","BZN|PT","Without Sequence","5.79","",""
"02/05/2025 19:00:00 - 02/05/2025 19:15:00","BZN|PT","Without Sequence","15.29","",""
"02/05/2025 19:15:00 - 02/05/2025 19:30:00","BZN|PT","Without Sequence","15.29","",""
"02/05/2025 19:30:00 - 02/05/2025 19:45:00","BZN|PT","Without Sequence","15.29","",""
"02/05/2025 19:45:00 - 02/05/2025 20:00:00","BZN|PT","Without Sequence","15.29","",""
"02/05/2025 20:00:00 - 02/05/2025 20:15:00","BZN|PT","Without Sequence","35.01","",""
"02/05/2025 20:15:00 - 02/05/2025 20:30:00","BZN|PT","Without Sequence","35.01","",""
"02/05/2025 20:30:00 - 02/05/2025 20:45:00","BZN|PT","Without Sequence","35.01","",""
"02/05/2025 20:45:00 - 02/05/2025 21:00:00","BZN|PT","Without Sequence","35.01","",""
"02/05/2025 21:00:00 - 02/05/2025 21:15:00","BZN|PT","Without Sequence","63.62","",""
"02/05/2025 21:15:00 - 02/05/2025 21:30:00","BZN|PT","Without Sequence","63.62","",""
"02/05/2025 21:30:00 - 02/05/2025 21:45:00","BZN|PT","Without Sequence","63.62","",""
"02/05/2025 21:45:00 - 02/05/2025 22:00:00","BZN|PT","Without Sequence","63.62","",""
"02/05/2025 22:00:00 - 02/05/2025 22:15:00","BZN|PT","Without Sequence","52.05","",""
"02/05/2025 22:15:00 - 02/05/2025 22:30:00","BZN|PT","Without Sequence","52.05","",""
"02/05/2025 22:30:00 - 02/05/2025 22:45:00","BZN|PT","Without Sequence","52.05","",""
"02/05/2025 22:45:00 - 02/05/2025 23:00:00","BZN|PT","Without Sequence","52.05","",""
"02/05/2025 23:00:00 - 02/05/2025 23:15:00","BZN|PT","Without Sequence","41.05","",""
"02/05/2025 23:15:00 - 02/05/2025 23:30:00","BZN|PT","Without Sequence","41.05","",""
"02/05/2025 23:30:00 - 02/05/2025 23:45:00","BZN|PT","Without Sequence","41.05","",""
"02/05/2025 23:45:00 - 03/05/2025 00:00:00","BZN|PT","Without Sequence","41.05","",""
"03/05/2025 00:00:00 - 03/05/2025 00:15:00","BZN|PT","Without Sequence","36.13","",""
"03/05/2025 00:15:00 - 03/05/2025 00:30:00","BZN|PT","Without Sequence","36.13","",""
"03/05/2025 00:30:00 - 03/05/2025 00:45:00","BZN|PT","Without Sequence","36.13","",""
"03/05/2025 00:45:00 - 03/05/2025 01:00:00","BZN|PT","Without Sequence","36.13","",""
"03/05/2025 01:00:00 - 03/05/2025 01:15:00","BZN|PT","Without Sequence","26.00","",""
"03/05/2025 01:15:00 - 03/05/2025 01:30:00","BZN|PT","Without Sequence","26.00","",""
"03/05/2025 01:30:00 - 03/05/2025 01:45:00","BZN|PT","Without Sequence","26.00","",""
"03/05/2025 01:45:00 - 03/05/2025 02:00:00","BZN|PT","Without Sequence","26.00","",""
"03/05/2025 02:00:00 - 03/05/2025 02:15:00","BZN|PT","Without Sequence","16.16","",""
"03/05/2025 02:15:00 - 03/05/2025 02:30:00","BZN|PT","Without Sequence","16.16","",""
"03/05/2025 02:30:00 - 03/05/2025 02:45:00","BZN|PT","Without Sequence","16.16","",""
"03/05/2025 02:45:00 - 03/05/2025 03:00:00","BZN|PT","Without Sequence","16.16","",""
"03/05/2025 03:00:00 - 03/05/2025 03:15:00","BZN|PT","Without Sequence","13.89","",""
"03/05/2025 03:15:00 - 03/05/2025 03:30:00","BZN|PT","Without Sequence","13.89","",""
"03/05/2025 03:30:00 - 03/05/2025 03:45:00","BZN|PT","Without Sequence","13.89","",""
"03/05/2025 03:45:00 - 03/05/2025 04:00:00","BZN|PT","Without Sequence","13.89","",""
"03/05/2025 04:00:00 - 03/05/2025 04:15:00","BZN|PT","Without Sequence","13.37","",""
"03/05/2025 04:15:00 - 03/05/2025 04:30:00","BZN|PT","Without Sequence","13.37","",""
"03/05/2025 04:30:00 - 03/05/2025 04:45:00","BZN|PT","Without Sequence","13.37","",""
"03/05/2025 04:45:00 - 03/05/2025 05:00:00","BZN|PT","Without Sequence","13.37","",""
"03/05/2025 05:00:00 - 03/05/2025 05:15:00","BZN|PT","Without Sequence","15.17","",""
"03/05/2025 05:15:00 - 03/05/2025 05:30:00","BZN|PT","Without Sequence","15.17","",""
"03/05/2025 05:30:00 - 03/05/2025 05:45:00","BZN|PT","Without Sequence","15.17","",""
"03/05/2025 05:45:00 - 03/05/2025 06:00:00","BZN|PT","Without Sequence","15.17","",""
"03/05/2025 06:00:00 - 03/05/2025 06:15:00","BZN|PT","Without Sequence","16.91","",""
"03/05/2025 06:15:00 - 03/05/2025 06:30:00","BZN|PT","Without Sequence","16.91","",""
"03/05/2025 06:30:00 - 03/05/2025 06:45:00","BZN|PT","Without Sequence","16.91","",""
"03/05/2025 06:45:00 - 03/05/2025 07:00:00","BZN|PT","Without Sequence","16.91","",""
"03/05/2025 07:00:00 - 03/05/2025 07:15:00","BZN|PT","Without Sequence","14.13","",""
"03/05/2025 07:15:00 - 03/05/2025 07:30:00","BZN|PT","Without Sequence","14.13","",""
"03/05/2025 07:30:00 - 03/05/2025 07:45:00","BZN|PT","Without Sequence","14.13","",""
"03/05/2025 07:45:00 - 03/05/2025 08:00:00","BZN|PT","Without Sequence","14.13","",""
"03/05/2025 08:00:00 - 03/05/2025 08:15:00","BZN|PT","Without Sequence","12.67","",""
"03/05/2025 08:15:00 - 03/05/2025 08:30:00","BZN|PT","Without Sequence","12.67","",""
"03/05/2025 08:30:00 - 03/05/2025 08:45:00","BZN|PT","Without Sequence","12.67","",""
"03/05/2025 08:45:00 - 03/05/2025 09:00:00","BZN|PT","Without Sequence","12.67","",""
"03/05/2025 09:00:00 - 03/05/2025 09:15:00","BZN|PT","Without Sequence","5.70","",""
"03/05/2025 09:15:00 - 03/05/2025 09:30:00","BZN|PT","Without Sequence","5.70","",""
"03/05/2025 09:30:00 - 03/05/2025 09:45:00","BZN|PT","Without Sequence","5.70","",""
"03/05/2025 09:45:00 - 03/05/2025 10:00:00","BZN|PT","Without Sequence","5.70","",""
"03/05/2025 10:00:00 - 03/05/2025 10:15:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 10:15:00 - 03/05/2025 10:30:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 10:30:00 - 03/05/2025 10:45:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 10:45:00 - 03/05/2025 11:00:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 11:00:00 - 03/05/2025 11:15:00","BZN|PT","Without Sequence","3.00","",""
"03/05/2025 11:15:00 - 03/05/2025 11:30:00","BZN|PT","Without Sequence","3.00","",""
"03/05/2025 11:30:00 - 03/05/2025 11:45:00","BZN|PT","Without Sequence","3.00","",""
"03/05/2025 11:45:00 - 03/05/2025 12:00:00","BZN|PT","Without Sequence","3.00","",""
"03/05/2025 12:00:00 - 03/05/2025 12:15:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 12:15:00 - 03/05/2025 12:30:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 12:30:00 - 03/05/2025 12:45:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 12:45:00 - 03/05/2025 13:00:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 13:00:00 - 03/05/2025 13:15:00","BZN|PT","Without Sequence","4.70","",""
"03/05/2025 13:15:00 - 03/05/2025 13:30:00","BZN|PT","Without Sequence","4.70","",""
"03/05/2025 13:30:00 - 03/05/2025 13:45:00","BZN|PT","Without Sequence","4.70","",""
"03/05/2025 13:45:00 - 03/05/2025 14:00:00","BZN|PT","Without Sequence","4.70","",""
"03/05/2025 14:00:00 - 03/05/2025 14:15:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 14:15:00 - 03/05/2025 14:30:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 14:30:00 - 03/05/2025 14:45:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 14:45:00 - 03/05/2025 15:00:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 15:00:00 - 03/05/2025 15:15:00","BZN|PT","Without Sequence","0.98","",""
"03/05/2025 15:15:00 - 03/05/2025 15:30:00","BZN|PT","Without Sequence","0.98","",""
"03/05/2025 15:30:00 - 03/05/2025 15:45:00","BZN|PT","Without Sequence","0.98","",""
"03/05/2025 15:45:00 - 03/05/2025 16:00:00","BZN|PT","Without Sequence","0.98","",""
"03/05/2025 16:00:00 - 03/05/2025 16:15:00","BZN|PT","Without Sequence","0.27","",""
"03/05/2025 16:15:00 - 03/05/2025 16:30:00","BZN|PT","Without Sequence","0.27","",""
"03/05/2025 16:30:00 - 03/05/2025 16:45:00","BZN|PT","Without Sequence","0.27","",""
"03/05/2025 16:45:00 - 03/05/2025 17:00:00","BZN|PT","Without Sequence","0.27","",""
"03/05/2025 17:00:00 - 03/05/2025 17:15:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 17:15:00 - 03/05/2025 17:30:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 17:30:00 - 03/05/2025 17:45:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 17:45:00 - 03/05/2025 18:00:00","BZN|PT","Without Sequence","4.31","",""
"03/05/2025 18:00:00 - 03/05/2025 18:15:00","BZN|PT","Without Sequence","5.00","",""
"03/05/2025 18:15:00 - 03/05/2025 18:30:00","BZN|PT","Without Sequence","5.00","",""
"03/05/2025 18:30:00 - 03/05/2025 18:45:00","BZN|PT","Without Sequence","5.00","",""
"03/05/2025 18:45:00 - 03/05/2025 19:00:00","BZN|PT","Without Sequence","5.00","",""
"03/05/2025 19:00:00 - 03/05/2025 19:15:00","BZN|PT","Without Sequence","19.01","",""
"03/05/2025 19:15:00 - 03/05/2025 19:30:00","BZN|PT","Without Sequence","19.01","",""
"03/05/2025 19:30:00 - 03/05/2025 19:45:00","BZN|PT","Without Sequence","19.01","",""
"03/05/2025 19:45:00 - 03/05/2025 20:00:00","BZN|PT","Without Sequence","19.01","",""
"03/05/2025 20:00:00 - 03/05/2025 20:15:00","BZN|PT","Without Sequence","35.24","",""
"03/05/2025 20:15:00 - 03/05/2025 20:30:00","BZN|PT","Without Sequence","35.24","",""
"03/05/2025 20:30:00 - 03/05/2025 20:45:00","BZN|PT","Without Sequence","35.24","",""
"03/05/2025 20:45:00 - 03/05/2025 21:00:00","BZN|PT","Without Sequence","35.24","",""
"03/05/2025 21:00:00 - 03/05/2025 21:15:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 21:15:00 - 03/05/2025 21:30:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 21:30:00 - 03/05/2025 21:45:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 21:45:00 - 03/05/2025 22:00:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 22:00:00 - 03/05/2025 22:15:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 22:15:00 - 03/05/2025 22:30:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 22:30:00 - 03/05/2025 22:45:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 22:45:00 - 03/05/2025 23:00:00","BZN|PT","Without Sequence","57.18","",""
"03/05/2025 23:00:00 - 03/05/2025 23:15:00","BZN|PT","Without Sequence","47.36","",""
"03/05/2025 23:15:00 - 03/05/2025 23:30:00","BZN|PT","Without Sequence","47.36","",""
"03/05/2025 23:30:00 - 03/05/2025 23:45:00","BZN|PT","Without Sequence","47.36","",""
"03/05/2025 23:45:00 - 04/05/2025 00:00:00","BZN|PT","Without Sequence","47.36","",""
"04/05/2025 00:00:00 - 04/05/2025 00:15:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 00:15:00 - 04/05/2025 00:30:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 00:30:00 - 04/05/2025 00:45:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 00:45:00 - 04/05/2025 01:00:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 01:00:00 - 04/05/2025 01:15:00","BZN|PT","Without Sequence","32.35","",""
"04/05/2025 01:15:00 - 04/05/2025 01:30:00","BZN|PT","Without Sequence","32.35","",""
"04/05/2025 01:30:00 - 04/05/2025 01:45:00","BZN|PT","Without Sequence","32.35","",""
"04/05/2025 01:45:00 - 04/05/2025 02:00:00","BZN|PT","Without Sequence","32.35","",""
"04/05/2025 02:00:00 - 04/05/2025 02:15:00","BZN|PT","Without Sequence","24.01","",""
"04/05/2025 02:15:00 - 04/05/2025 02:30:00","BZN|PT","Without Sequence","24.01","",""
"04/05/2025 02:30:00 - 04/05/2025 02:45:00","BZN|PT","Without Sequence","24.01","",""
"04/05/2025 02:45:00 - 04/05/2025 03:00:00","BZN|PT","Without Sequence","24.01","",""
"04/05/2025 03:00:00 - 04/05/2025 03:15:00","BZN|PT","Without Sequence","19.31","",""
"04/05/2025 03:15:00 - 04/05/2025 03:30:00","BZN|PT","Without Sequence","19.31","",""
"04/05/2025 03:30:00 - 04/05/2025 03:45:00","BZN|PT","Without Sequence","19.31","",""
"04/05/2025 03:45:00 - 04/05/2025 04:00:00","BZN|PT","Without Sequence","19.31","",""
"04/05/2025 04:00:00 - 04/05/2025 04:15:00","BZN|PT","Without Sequence","16.54","",""
"04/05/2025 04:15:00 - 04/05/2025 04:30:00","BZN|PT","Without Sequence","16.54","",""
"04/05/2025 04:30:00 - 04/05/2025 04:45:00","BZN|PT","Without Sequence","16.54","",""
"04/05/2025 04:45:00 - 04/05/2025 05:00:00","BZN|PT","Without Sequence","16.54","",""
"04/05/2025 05:00:00 - 04/05/2025 05:15:00","BZN|PT","Without Sequence","15.58","",""
"04/05/2025 05:15:00 - 04/05/2025 05:30:00","BZN|PT","Without Sequence","15.58","",""
"04/05/2025 05:30:00 - 04/05/2025 05:45:00","BZN|PT","Without Sequence","15.58","",""
"04/05/2025 05:45:00 - 04/05/2025 06:00:00","BZN|PT","Without Sequence","15.58","",""
"04/05/2025 06:00:00 - 04/05/2025 06:15:00","BZN|PT","Without Sequence","13.62","",""
"04/05/2025 06:15:00 - 04/05/2025 06:30:00","BZN|PT","Without Sequence","13.62","",""
"04/05/2025 06:30:00 - 04/05/2025 06:45:00","BZN|PT","Without Sequence","13.62","",""
"04/05/2025 06:45:00 - 04/05/2025 07:00:00","BZN|PT","Without Sequence","13.62","",""
"04/05/2025 07:00:00 - 04/05/2025 07:15:00","BZN|PT","Without Sequence","13.00","",""
"04/05/2025 07:15:00 - 04/05/2025 07:30:00","BZN|PT","Without Sequence","13.00","",""
"04/05/2025 07:30:00 - 04/05/2025 07:45:00","BZN|PT","Without Sequence","13.00","",""
"04/05/2025 07:45:00 - 04/05/2025 08:00:00","BZN|PT","Without Sequence","13.00","",""
"04/05/2025 08:00:00 - 04/05/2025 08:15:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 08:15:00 - 04/05/2025 08:30:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 08:30:00 - 04/05/2025 08:45:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 08:45:00 - 04/05/2025 09:00:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 09:00:00 - 04/05/2025 09:15:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 09:15:00 - 04/05/2025 09:30:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 09:30:00 - 04/05/2025 09:45:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 09:45:00 - 04/05/2025 10:00:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 10:00:00 - 04/05/2025 10:15:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 10:15:00 - 04/05/2025 10:30:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 10:30:00 - 04/05/2025 10:45:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 10:45:00 - 04/05/2025 11:00:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 11:00:00 - 04/05/2025 11:15:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 11:15:00 - 04/05/2025 11:30:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 11:30:00 - 04/05/2025 11:45:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 11:45:00 - 04/05/2025 12:00:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 12:00:00 - 04/05/2025 12:15:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 12:15:00 - 04/05/2025 12:30:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 12:30:00 - 04/05/2025 12:45:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 12:45:00 - 04/05/2025 13:00:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 13:00:00 - 04/05/2025 13:15:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 13:15:00 - 04/05/2025 13:30:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 13:30:00 - 04/05/2025 13:45:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 13:45:00 - 04/05/2025 14:00:00","BZN|PT","Without Sequence","20.93","",""
"04/05/2025 14:00:00 - 04/05/2025 14:15:00","BZN|PT","Without Sequence","16.20","",""
"04/05/2025 14:15:00 - 04/05/2025 14:30:00","BZN|PT","Without Sequence","16.20","",""
"04/05/2025 14:30:00 - 04/05/2025 14:45:00","BZN|PT","Without Sequence","16.20","",""
"04/05/2025 14:45:00 - 04/05/2025 15:00:00","BZN|PT","Without Sequence","16.20","",""
"04/05/2025 15:00:00 - 04/05/2025 15:15:00","BZN|PT","Without Sequence","6.30","",""
"04/05/2025 15:15:00 - 04/05/2025 15:30:00","BZN|PT","Without Sequence","6.30","",""
"04/05/2025 15:30:00 - 04/05/2025 15:45:00","BZN|PT","Without Sequence","6.30","",""
"04/05/2025 15:45:00 - 04/05/2025 16:00:00","BZN|PT","Without Sequence","6.30","",""
"04/05/2025 16:00:00 - 04/05/2025 16:15:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 16:15:00 - 04/05/2025 16:30:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 16:30:00 - 04/05/2025 16:45:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 16:45:00 - 04/05/2025 17:00:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 17:00:00 - 04/05/2025 17:15:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 17:15:00 - 04/05/2025 17:30:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 17:30:00 - 04/05/2025 17:45:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 17:45:00 - 04/05/2025 18:00:00","BZN|PT","Without Sequence","6.09","",""
"04/05/2025 18:00:00 - 04/05/2025 18:15:00","BZN|PT","Without Sequence","14.86","",""
"04/05/2025 18:15:00 - 04/05/2025 18:30:00","BZN|PT","Without Sequence","14.86","",""
"04/05/2025 18:30:00 - 04/05/2025 18:45:00","BZN|PT","Without Sequence","14.86","",""
"04/05/2025 18:45:00 - 04/05/2025 19:00:00","BZN|PT","Without Sequence","14.86","",""
"04/05/2025 19:00:00 - 04/05/2025 19:15:00","BZN|PT","Without Sequence","20.94","",""
"04/05/2025 19:15:00 - 04/05/2025 19:30:00","BZN|PT","Without Sequence","20.94","",""
"04/05/2025 19:30:00 - 04/05/2025 19:45:00","BZN|PT","Without Sequence","20.94","",""
"04/05/2025 19:45:00 - 04/05/2025 20:00:00","BZN|PT","Without Sequence","20.94","",""
"04/05/2025 20:00:00 - 04/05/2025 20:15:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 20:15:00 - 04/05/2025 20:30:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 20:30:00 - 04/05/2025 20:45:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 20:45:00 - 04/05/2025 21:00:00","BZN|PT","Without Sequence","36.13","",""
"04/05/2025 21:00:00 - 04/05/2025 21:15:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 21:15:00 - 04/05/2025 21:30:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 21:30:00 - 04/05/2025 21:45:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 21:45:00 - 04/05/2025 22:00:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 22:00:00 - 04/05/2025 22:15:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 22:15:00 - 04/05/2025 22:30:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 22:30:00 - 04/05/2025 22:45:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 22:45:00 - 04/05/2025 23:00:00","BZN|PT","Without Sequence","35.00","",""
"04/05/2025 23:00:00 - 04/05/2025 23:15:00","BZN|PT","Without Sequence","24.41","",""
"04/05/2025 23:15:00 - 04/05/2025 23:30:00","BZN|PT","Without Sequence","24.41","",""
"04/05/2025 23:30:00 - 04/05/2025 23:45:00","BZN|PT","Without Sequence","24.41","",""
"04/05/2025 23:45:00 - 05/05/2025 00:00:00","BZN|PT","Without Sequence","24.41","",""
"05/05/2025 00:00:00 - 05/05/2025 00:15:00","BZN|PT","Without Sequence","47.78","",""
"05/05/2025 00:15:00 - 05/05/2025 00:30:00","BZN|PT","Without Sequence","47.78","",""
"05/05/2025 00:30:00 - 05/05/2025 00:45:00","BZN|PT","Without Sequence","47.78","",""
"05/05/2025 00:45:00 - 05/05/2025 01:00:00","BZN|PT","Without Sequence","47.78","",""
"05/05/2025 01:00:00 - 05/05/2025 01:15:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 01:15:00 - 05/05/2025 01:30:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 01:30:00 - 05/05/2025 01:45:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 01:45:00 - 05/05/2025 02:00:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 02:00:00 - 05/05/2025 02:15:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 02:15:00 - 05/05/2025 02:30:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 02:30:00 - 05/05/2025 02:45:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 02:45:00 - 05/05/2025 03:00:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 03:00:00 - 05/05/2025 03:15:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 03:15:00 - 05/05/2025 03:30:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 03:30:00 - 05/05/2025 03:45:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 03:45:00 - 05/05/2025 04:00:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 04:00:00 - 05/05/2025 04:15:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 04:15:00 - 05/05/2025 04:30:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 04:30:00 - 05/05/2025 04:45:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 04:45:00 - 05/05/2025 05:00:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 05:00:00 - 05/05/2025 05:15:00","BZN|PT","Without Sequence","45.73","",""
"05/05/2025 05:15:00 - 05/05/2025 05:30:00","BZN|PT","Without Sequence","45.73","",""
"05/05/2025 05:30:00 - 05/05/2025 05:45:00","BZN|PT","Without Sequence","45.73","",""
"05/05/2025 05:45:00 - 05/05/2025 06:00:00","BZN|PT","Without Sequence","45.73","",""
"05/05/2025 06:00:00 - 05/05/2025 06:15:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 06:15:00 - 05/05/2025 06:30:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 06:30:00 - 05/05/2025 06:45:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 06:45:00 - 05/05/2025 07:00:00","BZN|PT","Without Sequence","47.56","",""
"05/05/2025 07:00:00 - 05/05/2025 07:15:00","BZN|PT","Without Sequence","35.00","",""
"05/05/2025 07:15:00 - 05/05/2025 07:30:00","BZN|PT","Without Sequence","35.00","",""
"05/05/2025 07:30:00 - 05/05/2025 07:45:00","BZN|PT","Without Sequence","35.00","",""
