"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/10/2024 08:00:00 - 26/10/2024 09:00:00","BZN|PT","Without Sequence","57.82","",""
"26/10/2024 09:00:00 - 26/10/2024 10:00:00","BZN|PT","Without Sequence","65.56","",""
"26/10/2024 10:00:00 - 26/10/2024 11:00:00","BZN|PT","Without Sequence","56.08","",""
"26/10/2024 11:00:00 - 26/10/2024 12:00:00","BZN|PT","Without Sequence","48.43","",""
"26/10/2024 12:00:00 - 26/10/2024 13:00:00","BZN|PT","Without Sequence","44.15","",""
"26/10/2024 13:00:00 - 26/10/2024 14:00:00","BZN|PT","Without Sequence","25.10","",""
"26/10/2024 14:00:00 - 26/10/2024 15:00:00","BZN|PT","Without Sequence","16.41","",""
"26/10/2024 15:00:00 - 26/10/2024 16:00:00","BZN|PT","Without Sequence","5.01","",""
"26/10/2024 16:00:00 - 26/10/2024 17:00:00","BZN|PT","Without Sequence","5.01","",""
"26/10/2024 17:00:00 - 26/10/2024 18:00:00","BZN|PT","Without Sequence","40.00","",""
"26/10/2024 18:00:00 - 26/10/2024 19:00:00","BZN|PT","Without Sequence","57.40","",""
"26/10/2024 19:00:00 - 26/10/2024 20:00:00","BZN|PT","Without Sequence","90.98","",""
"26/10/2024 20:00:00 - 26/10/2024 21:00:00","BZN|PT","Without Sequence","83.30","",""
"26/10/2024 21:00:00 - 26/10/2024 22:00:00","BZN|PT","Without Sequence","66.25","",""
"26/10/2024 22:00:00 - 26/10/2024 23:00:00","BZN|PT","Without Sequence","68.22","",""
"26/10/2024 23:00:00 - 27/10/2024 00:00:00","BZN|PT","Without Sequence","75.00","",""
"27/10/2024 00:00:00 - 27/10/2024 01:00:00","BZN|PT","Without Sequence","87.71","",""
"27/10/2024 01:00:00 - 27/10/2024 02:00:00 (CEST)","BZN|PT","Without Sequence","83.31","",""
"27/10/2024 02:00:00 (CEST) - 27/10/2024 02:00:00 (CET)","BZN|PT","Without Sequence","82.23","",""
"27/10/2024 02:00:00 (CET) - 27/10/2024 03:00:00","BZN|PT","Without Sequence","80.68","",""
"27/10/2024 03:00:00 - 27/10/2024 04:00:00","BZN|PT","Without Sequence","81.30","",""
"27/10/2024 04:00:00 - 27/10/2024 05:00:00","BZN|PT","Without Sequence","80.68","",""
"27/10/2024 05:00:00 - 27/10/2024 06:00:00","BZN|PT","Without Sequence","70.00","",""
"27/10/2024 06:00:00 - 27/10/2024 07:00:00","BZN|PT","Without Sequence","80.00","",""
"27/10/2024 07:00:00 - 27/10/2024 08:00:00","BZN|PT","Without Sequence","86.24","",""
"27/10/2024 08:00:00 - 27/10/2024 09:00:00","BZN|PT","Without Sequence","81.30","",""
"27/10/2024 09:00:00 - 27/10/2024 10:00:00","BZN|PT","Without Sequence","64.36","",""
"27/10/2024 10:00:00 - 27/10/2024 11:00:00","BZN|PT","Without Sequence","54.72","",""
"27/10/2024 11:00:00 - 27/10/2024 12:00:00","BZN|PT","Without Sequence","42.50","",""
"27/10/2024 12:00:00 - 27/10/2024 13:00:00","BZN|PT","Without Sequence","39.99","",""
"27/10/2024 13:00:00 - 27/10/2024 14:00:00","BZN|PT","Without Sequence","40.00","",""
"27/10/2024 14:00:00 - 27/10/2024 15:00:00","BZN|PT","Without Sequence","55.19","",""
"27/10/2024 15:00:00 - 27/10/2024 16:00:00","BZN|PT","Without Sequence","44.99","",""
"27/10/2024 16:00:00 - 27/10/2024 17:00:00","BZN|PT","Without Sequence","63.97","",""
"27/10/2024 17:00:00 - 27/10/2024 18:00:00","BZN|PT","Without Sequence","81.25","",""
"27/10/2024 18:00:00 - 27/10/2024 19:00:00","BZN|PT","Without Sequence","96.27","",""
"27/10/2024 19:00:00 - 27/10/2024 20:00:00","BZN|PT","Without Sequence","128.70","",""
"27/10/2024 20:00:00 - 27/10/2024 21:00:00","BZN|PT","Without Sequence","115.51","",""
"27/10/2024 21:00:00 - 27/10/2024 22:00:00","BZN|PT","Without Sequence","107.36","",""
"27/10/2024 22:00:00 - 27/10/2024 23:00:00","BZN|PT","Without Sequence","90.58","",""
"27/10/2024 23:00:00 - 28/10/2024 00:00:00","BZN|PT","Without Sequence","102.99","",""
"28/10/2024 00:00:00 - 28/10/2024 01:00:00","BZN|PT","Without Sequence","60.61","",""
"28/10/2024 01:00:00 - 28/10/2024 02:00:00","BZN|PT","Without Sequence","50.31","",""
"28/10/2024 02:00:00 - 28/10/2024 03:00:00","BZN|PT","Without Sequence","49.00","",""
"28/10/2024 03:00:00 - 28/10/2024 04:00:00","BZN|PT","Without Sequence","43.10","",""
"28/10/2024 04:00:00 - 28/10/2024 05:00:00","BZN|PT","Without Sequence","43.92","",""
"28/10/2024 05:00:00 - 28/10/2024 06:00:00","BZN|PT","Without Sequence","49.20","",""
"28/10/2024 06:00:00 - 28/10/2024 07:00:00","BZN|PT","Without Sequence","65.78","",""
"28/10/2024 07:00:00 - 28/10/2024 08:00:00","BZN|PT","Without Sequence","86.74","",""
"28/10/2024 08:00:00 - 28/10/2024 09:00:00","BZN|PT","Without Sequence","92.60","",""
"28/10/2024 09:00:00 - 28/10/2024 10:00:00","BZN|PT","Without Sequence","68.39","",""
"28/10/2024 10:00:00 - 28/10/2024 11:00:00","BZN|PT","Without Sequence","60.61","",""
"28/10/2024 11:00:00 - 28/10/2024 12:00:00","BZN|PT","Without Sequence","51.99","",""
"28/10/2024 12:00:00 - 28/10/2024 13:00:00","BZN|PT","Without Sequence","50.24","",""
"28/10/2024 13:00:00 - 28/10/2024 14:00:00","BZN|PT","Without Sequence","51.97","",""
"28/10/2024 14:00:00 - 28/10/2024 15:00:00","BZN|PT","Without Sequence","51.97","",""
"28/10/2024 15:00:00 - 28/10/2024 16:00:00","BZN|PT","Without Sequence","52.51","",""
"28/10/2024 16:00:00 - 28/10/2024 17:00:00","BZN|PT","Without Sequence","84.89","",""
"28/10/2024 17:00:00 - 28/10/2024 18:00:00","BZN|PT","Without Sequence","115.57","",""
"28/10/2024 18:00:00 - 28/10/2024 19:00:00","BZN|PT","Without Sequence","149.48","",""
"28/10/2024 19:00:00 - 28/10/2024 20:00:00","BZN|PT","Without Sequence","133.66","",""
"28/10/2024 20:00:00 - 28/10/2024 21:00:00","BZN|PT","Without Sequence","115.73","",""
"28/10/2024 21:00:00 - 28/10/2024 22:00:00","BZN|PT","Without Sequence","110.49","",""
"28/10/2024 22:00:00 - 28/10/2024 23:00:00","BZN|PT","Without Sequence","98.61","",""
"28/10/2024 23:00:00 - 29/10/2024 00:00:00","BZN|PT","Without Sequence","81.25","",""
"29/10/2024 00:00:00 - 29/10/2024 01:00:00","BZN|PT","Without Sequence","70.00","",""
"29/10/2024 01:00:00 - 29/10/2024 02:00:00","BZN|PT","Without Sequence","65.14","",""
"29/10/2024 02:00:00 - 29/10/2024 03:00:00","BZN|PT","Without Sequence","56.21","",""
"29/10/2024 03:00:00 - 29/10/2024 04:00:00","BZN|PT","Without Sequence","49.28","",""
"29/10/2024 04:00:00 - 29/10/2024 05:00:00","BZN|PT","Without Sequence","49.04","",""
"29/10/2024 05:00:00 - 29/10/2024 06:00:00","BZN|PT","Without Sequence","58.40","",""
"29/10/2024 06:00:00 - 29/10/2024 07:00:00","BZN|PT","Without Sequence","70.84","",""
"29/10/2024 07:00:00 - 29/10/2024 08:00:00","BZN|PT","Without Sequence","83.09","",""
"29/10/2024 08:00:00 - 29/10/2024 09:00:00","BZN|PT","Without Sequence","91.36","",""
"29/10/2024 09:00:00 - 29/10/2024 10:00:00","BZN|PT","Without Sequence","72.40","",""
"29/10/2024 10:00:00 - 29/10/2024 11:00:00","BZN|PT","Without Sequence","73.61","",""
"29/10/2024 11:00:00 - 29/10/2024 12:00:00","BZN|PT","Without Sequence","71.10","",""
"29/10/2024 12:00:00 - 29/10/2024 13:00:00","BZN|PT","Without Sequence","71.10","",""
"29/10/2024 13:00:00 - 29/10/2024 14:00:00","BZN|PT","Without Sequence","71.00","",""
"29/10/2024 14:00:00 - 29/10/2024 15:00:00","BZN|PT","Without Sequence","70.84","",""
"29/10/2024 15:00:00 - 29/10/2024 16:00:00","BZN|PT","Without Sequence","71.10","",""
"29/10/2024 16:00:00 - 29/10/2024 17:00:00","BZN|PT","Without Sequence","73.61","",""
"29/10/2024 17:00:00 - 29/10/2024 18:00:00","BZN|PT","Without Sequence","74.70","",""
"29/10/2024 18:00:00 - 29/10/2024 19:00:00","BZN|PT","Without Sequence","85.00","",""
"29/10/2024 19:00:00 - 29/10/2024 20:00:00","BZN|PT","Without Sequence","93.34","",""
"29/10/2024 20:00:00 - 29/10/2024 21:00:00","BZN|PT","Without Sequence","98.61","",""
"29/10/2024 21:00:00 - 29/10/2024 22:00:00","BZN|PT","Without Sequence","90.00","",""
"29/10/2024 22:00:00 - 29/10/2024 23:00:00","BZN|PT","Without Sequence","83.22","",""
"29/10/2024 23:00:00 - 30/10/2024 00:00:00","BZN|PT","Without Sequence","68.70","",""
"30/10/2024 00:00:00 - 30/10/2024 01:00:00","BZN|PT","Without Sequence","66.00","",""
"30/10/2024 01:00:00 - 30/10/2024 02:00:00","BZN|PT","Without Sequence","55.00","",""
"30/10/2024 02:00:00 - 30/10/2024 03:00:00","BZN|PT","Without Sequence","52.99","",""
"30/10/2024 03:00:00 - 30/10/2024 04:00:00","BZN|PT","Without Sequence","44.60","",""
"30/10/2024 04:00:00 - 30/10/2024 05:00:00","BZN|PT","Without Sequence","47.95","",""
"30/10/2024 05:00:00 - 30/10/2024 06:00:00","BZN|PT","Without Sequence","52.50","",""
"30/10/2024 06:00:00 - 30/10/2024 07:00:00","BZN|PT","Without Sequence","68.68","",""
"30/10/2024 07:00:00 - 30/10/2024 08:00:00","BZN|PT","Without Sequence","76.04","",""
"30/10/2024 08:00:00 - 30/10/2024 09:00:00","BZN|PT","Without Sequence","90.25","",""
"30/10/2024 09:00:00 - 30/10/2024 10:00:00","BZN|PT","Without Sequence","85.00","",""
"30/10/2024 10:00:00 - 30/10/2024 11:00:00","BZN|PT","Without Sequence","69.70","",""
"30/10/2024 11:00:00 - 30/10/2024 12:00:00","BZN|PT","Without Sequence","69.57","",""
"30/10/2024 12:00:00 - 30/10/2024 13:00:00","BZN|PT","Without Sequence","73.05","",""
"30/10/2024 13:00:00 - 30/10/2024 14:00:00","BZN|PT","Without Sequence","73.52","",""
"30/10/2024 14:00:00 - 30/10/2024 15:00:00","BZN|PT","Without Sequence","69.57","",""
"30/10/2024 15:00:00 - 30/10/2024 16:00:00","BZN|PT","Without Sequence","72.65","",""
"30/10/2024 16:00:00 - 30/10/2024 17:00:00","BZN|PT","Without Sequence","86.81","",""
"30/10/2024 17:00:00 - 30/10/2024 18:00:00","BZN|PT","Without Sequence","102.30","",""
"30/10/2024 18:00:00 - 30/10/2024 19:00:00","BZN|PT","Without Sequence","145.00","",""
"30/10/2024 19:00:00 - 30/10/2024 20:00:00","BZN|PT","Without Sequence","143.36","",""
"30/10/2024 20:00:00 - 30/10/2024 21:00:00","BZN|PT","Without Sequence","143.36","",""
"30/10/2024 21:00:00 - 30/10/2024 22:00:00","BZN|PT","Without Sequence","132.33","",""
"30/10/2024 22:00:00 - 30/10/2024 23:00:00","BZN|PT","Without Sequence","99.80","",""
"30/10/2024 23:00:00 - 31/10/2024 00:00:00","BZN|PT","Without Sequence","91.71","",""
"31/10/2024 00:00:00 - 31/10/2024 01:00:00","BZN|PT","Without Sequence","80.00","",""
"31/10/2024 01:00:00 - 31/10/2024 02:00:00","BZN|PT","Without Sequence","76.79","",""
"31/10/2024 02:00:00 - 31/10/2024 03:00:00","BZN|PT","Without Sequence","75.00","",""
"31/10/2024 03:00:00 - 31/10/2024 04:00:00","BZN|PT","Without Sequence","72.59","",""
"31/10/2024 04:00:00 - 31/10/2024 05:00:00","BZN|PT","Without Sequence","70.99","",""
"31/10/2024 05:00:00 - 31/10/2024 06:00:00","BZN|PT","Without Sequence","77.00","",""
"31/10/2024 06:00:00 - 31/10/2024 07:00:00","BZN|PT","Without Sequence","88.39","",""
"31/10/2024 07:00:00 - 31/10/2024 08:00:00","BZN|PT","Without Sequence","107.36","",""
"31/10/2024 08:00:00 - 31/10/2024 09:00:00","BZN|PT","Without Sequence","121.58","",""
"31/10/2024 09:00:00 - 31/10/2024 10:00:00","BZN|PT","Without Sequence","102.80","",""
"31/10/2024 10:00:00 - 31/10/2024 11:00:00","BZN|PT","Without Sequence","93.20","",""
"31/10/2024 11:00:00 - 31/10/2024 12:00:00","BZN|PT","Without Sequence","85.04","",""
"31/10/2024 12:00:00 - 31/10/2024 13:00:00","BZN|PT","Without Sequence","88.91","",""
"31/10/2024 13:00:00 - 31/10/2024 14:00:00","BZN|PT","Without Sequence","85.31","",""
"31/10/2024 14:00:00 - 31/10/2024 15:00:00","BZN|PT","Without Sequence","85.51","",""
"31/10/2024 15:00:00 - 31/10/2024 16:00:00","BZN|PT","Without Sequence","95.50","",""
"31/10/2024 16:00:00 - 31/10/2024 17:00:00","BZN|PT","Without Sequence","113.00","",""
"31/10/2024 17:00:00 - 31/10/2024 18:00:00","BZN|PT","Without Sequence","130.00","",""
"31/10/2024 18:00:00 - 31/10/2024 19:00:00","BZN|PT","Without Sequence","134.14","",""
"31/10/2024 19:00:00 - 31/10/2024 20:00:00","BZN|PT","Without Sequence","135.01","",""
"31/10/2024 20:00:00 - 31/10/2024 21:00:00","BZN|PT","Without Sequence","148.72","",""
"31/10/2024 21:00:00 - 31/10/2024 22:00:00","BZN|PT","Without Sequence","134.34","",""
"31/10/2024 22:00:00 - 31/10/2024 23:00:00","BZN|PT","Without Sequence","115.20","",""
"31/10/2024 23:00:00 - 01/11/2024 00:00:00","BZN|PT","Without Sequence","102.00","",""
"01/11/2024 00:00:00 - 01/11/2024 01:00:00","BZN|PT","Without Sequence","86.48","",""
"01/11/2024 01:00:00 - 01/11/2024 02:00:00","BZN|PT","Without Sequence","81.71","",""
"01/11/2024 02:00:00 - 01/11/2024 03:00:00","BZN|PT","Without Sequence","75.00","",""
"01/11/2024 03:00:00 - 01/11/2024 04:00:00","BZN|PT","Without Sequence","70.70","",""
"01/11/2024 04:00:00 - 01/11/2024 05:00:00","BZN|PT","Without Sequence","70.68","",""
"01/11/2024 05:00:00 - 01/11/2024 06:00:00","BZN|PT","Without Sequence","71.66","",""
"01/11/2024 06:00:00 - 01/11/2024 07:00:00","BZN|PT","Without Sequence","73.84","",""
"01/11/2024 07:00:00 - 01/11/2024 08:00:00","BZN|PT","Without Sequence","78.00","",""
"01/11/2024 08:00:00 - 01/11/2024 09:00:00","BZN|PT","Without Sequence","73.09","",""
"01/11/2024 09:00:00 - 01/11/2024 10:00:00","BZN|PT","Without Sequence","70.00","",""
"01/11/2024 10:00:00 - 01/11/2024 11:00:00","BZN|PT","Without Sequence","66.71","",""
"01/11/2024 11:00:00 - 01/11/2024 12:00:00","BZN|PT","Without Sequence","47.80","",""
"01/11/2024 12:00:00 - 01/11/2024 13:00:00","BZN|PT","Without Sequence","49.99","",""
"01/11/2024 13:00:00 - 01/11/2024 14:00:00","BZN|PT","Without Sequence","50.24","",""
"01/11/2024 14:00:00 - 01/11/2024 15:00:00","BZN|PT","Without Sequence","60.00","",""
"01/11/2024 15:00:00 - 01/11/2024 16:00:00","BZN|PT","Without Sequence","70.43","",""
"01/11/2024 16:00:00 - 01/11/2024 17:00:00","BZN|PT","Without Sequence","83.76","",""
"01/11/2024 17:00:00 - 01/11/2024 18:00:00","BZN|PT","Without Sequence","105.48","",""
"01/11/2024 18:00:00 - 01/11/2024 19:00:00","BZN|PT","Without Sequence","125.88","",""
"01/11/2024 19:00:00 - 01/11/2024 20:00:00","BZN|PT","Without Sequence","120.01","",""
"01/11/2024 20:00:00 - 01/11/2024 21:00:00","BZN|PT","Without Sequence","119.70","",""
"01/11/2024 21:00:00 - 01/11/2024 22:00:00","BZN|PT","Without Sequence","110.75","",""
"01/11/2024 22:00:00 - 01/11/2024 23:00:00","BZN|PT","Without Sequence","101.09","",""
"01/11/2024 23:00:00 - 02/11/2024 00:00:00","BZN|PT","Without Sequence","95.65","",""
"02/11/2024 00:00:00 - 02/11/2024 01:00:00","BZN|PT","Without Sequence","96.28","",""
"02/11/2024 01:00:00 - 02/11/2024 02:00:00","BZN|PT","Without Sequence","91.56","",""
"02/11/2024 02:00:00 - 02/11/2024 03:00:00","BZN|PT","Without Sequence","88.93","",""
"02/11/2024 03:00:00 - 02/11/2024 04:00:00","BZN|PT","Without Sequence","86.00","",""
"02/11/2024 04:00:00 - 02/11/2024 05:00:00","BZN|PT","Without Sequence","86.85","",""
"02/11/2024 05:00:00 - 02/11/2024 06:00:00","BZN|PT","Without Sequence","85.62","",""
"02/11/2024 06:00:00 - 02/11/2024 07:00:00","BZN|PT","Without Sequence","93.14","",""
"02/11/2024 07:00:00 - 02/11/2024 08:00:00","BZN|PT","Without Sequence","100.11","",""
"02/11/2024 08:00:00 - 02/11/2024 09:00:00","BZN|PT","Without Sequence","101.16","",""
"02/11/2024 09:00:00 - 02/11/2024 10:00:00","BZN|PT","Without Sequence","88.93","",""
"02/11/2024 10:00:00 - 02/11/2024 11:00:00","BZN|PT","Without Sequence","77.89","",""
"02/11/2024 11:00:00 - 02/11/2024 12:00:00","BZN|PT","Without Sequence","71.77","",""
"02/11/2024 12:00:00 - 02/11/2024 13:00:00","BZN|PT","Without Sequence","74.63","",""
"02/11/2024 13:00:00 - 02/11/2024 14:00:00","BZN|PT","Without Sequence","69.84","",""
"02/11/2024 14:00:00 - 02/11/2024 15:00:00","BZN|PT","Without Sequence","72.34","",""
"02/11/2024 15:00:00 - 02/11/2024 16:00:00","BZN|PT","Without Sequence","70.63","",""
"02/11/2024 16:00:00 - 02/11/2024 17:00:00","BZN|PT","Without Sequence","85.00","",""
"02/11/2024 17:00:00 - 02/11/2024 18:00:00","BZN|PT","Without Sequence","105.82","",""
"02/11/2024 18:00:00 - 02/11/2024 19:00:00","BZN|PT","Without Sequence","114.64","",""
"02/11/2024 19:00:00 - 02/11/2024 20:00:00","BZN|PT","Without Sequence","114.64","",""
"02/11/2024 20:00:00 - 02/11/2024 21:00:00","BZN|PT","Without Sequence","112.46","",""
"02/11/2024 21:00:00 - 02/11/2024 22:00:00","BZN|PT","Without Sequence","111.54","",""
"02/11/2024 22:00:00 - 02/11/2024 23:00:00","BZN|PT","Without Sequence","106.28","",""
"02/11/2024 23:00:00 - 03/11/2024 00:00:00","BZN|PT","Without Sequence","100.61","",""
"03/11/2024 00:00:00 - 03/11/2024 01:00:00","BZN|PT","Without Sequence","101.19","",""
"03/11/2024 01:00:00 - 03/11/2024 02:00:00","BZN|PT","Without Sequence","91.36","",""
"03/11/2024 02:00:00 - 03/11/2024 03:00:00","BZN|PT","Without Sequence","85.51","",""
"03/11/2024 03:00:00 - 03/11/2024 04:00:00","BZN|PT","Without Sequence","85.00","",""
"03/11/2024 04:00:00 - 03/11/2024 05:00:00","BZN|PT","Without Sequence","76.25","",""
"03/11/2024 05:00:00 - 03/11/2024 06:00:00","BZN|PT","Without Sequence","75.12","",""
"03/11/2024 06:00:00 - 03/11/2024 07:00:00","BZN|PT","Without Sequence","84.18","",""
"03/11/2024 07:00:00 - 03/11/2024 08:00:00","BZN|PT","Without Sequence","87.14","",""
"03/11/2024 08:00:00 - 03/11/2024 09:00:00","BZN|PT","Without Sequence","77.89","",""
"03/11/2024 09:00:00 - 03/11/2024 10:00:00","BZN|PT","Without Sequence","40.10","",""
"03/11/2024 10:00:00 - 03/11/2024 11:00:00","BZN|PT","Without Sequence","30.00","",""
"03/11/2024 11:00:00 - 03/11/2024 12:00:00","BZN|PT","Without Sequence","19.99","",""
"03/11/2024 12:00:00 - 03/11/2024 13:00:00","BZN|PT","Without Sequence","7.40","",""
"03/11/2024 13:00:00 - 03/11/2024 14:00:00","BZN|PT","Without Sequence","24.77","",""
"03/11/2024 14:00:00 - 03/11/2024 15:00:00","BZN|PT","Without Sequence","25.10","",""
"03/11/2024 15:00:00 - 03/11/2024 16:00:00","BZN|PT","Without Sequence","30.30","",""
"03/11/2024 16:00:00 - 03/11/2024 17:00:00","BZN|PT","Without Sequence","65.97","",""
"03/11/2024 17:00:00 - 03/11/2024 18:00:00","BZN|PT","Without Sequence","94.73","",""
"03/11/2024 18:00:00 - 03/11/2024 19:00:00","BZN|PT","Without Sequence","116.67","",""
"03/11/2024 19:00:00 - 03/11/2024 20:00:00","BZN|PT","Without Sequence","114.01","",""
"03/11/2024 20:00:00 - 03/11/2024 21:00:00","BZN|PT","Without Sequence","111.04","",""
"03/11/2024 21:00:00 - 03/11/2024 22:00:00","BZN|PT","Without Sequence","102.54","",""
"03/11/2024 22:00:00 - 03/11/2024 23:00:00","BZN|PT","Without Sequence","100.20","",""
"03/11/2024 23:00:00 - 04/11/2024 00:00:00","BZN|PT","Without Sequence","95.24","",""
"04/11/2024 00:00:00 - 04/11/2024 01:00:00","BZN|PT","Without Sequence","92.04","",""
"04/11/2024 01:00:00 - 04/11/2024 02:00:00","BZN|PT","Without Sequence","89.96","",""
"04/11/2024 02:00:00 - 04/11/2024 03:00:00","BZN|PT","Without Sequence","90.07","",""
"04/11/2024 03:00:00 - 04/11/2024 04:00:00","BZN|PT","Without Sequence","83.82","",""
"04/11/2024 04:00:00 - 04/11/2024 05:00:00","BZN|PT","Without Sequence","85.36","",""
"04/11/2024 05:00:00 - 04/11/2024 06:00:00","BZN|PT","Without Sequence","89.89","",""
"04/11/2024 06:00:00 - 04/11/2024 07:00:00","BZN|PT","Without Sequence","104.14","",""
"04/11/2024 07:00:00 - 04/11/2024 08:00:00","BZN|PT","Without Sequence","121.15","",""
"04/11/2024 08:00:00 - 04/11/2024 09:00:00","BZN|PT","Without Sequence","120.75","",""
"04/11/2024 09:00:00 - 04/11/2024 10:00:00","BZN|PT","Without Sequence","118.04","",""
"04/11/2024 10:00:00 - 04/11/2024 11:00:00","BZN|PT","Without Sequence","99.88","",""
"04/11/2024 11:00:00 - 04/11/2024 12:00:00","BZN|PT","Without Sequence","93.32","",""
"04/11/2024 12:00:00 - 04/11/2024 13:00:00","BZN|PT","Without Sequence","91.39","",""
"04/11/2024 13:00:00 - 04/11/2024 14:00:00","BZN|PT","Without Sequence","90.10","",""
"04/11/2024 14:00:00 - 04/11/2024 15:00:00","BZN|PT","Without Sequence","92.40","",""
"04/11/2024 15:00:00 - 04/11/2024 16:00:00","BZN|PT","Without Sequence","109.64","",""
"04/11/2024 16:00:00 - 04/11/2024 17:00:00","BZN|PT","Without Sequence","120.94","",""
"04/11/2024 17:00:00 - 04/11/2024 18:00:00","BZN|PT","Without Sequence","135.24","",""
"04/11/2024 18:00:00 - 04/11/2024 19:00:00","BZN|PT","Without Sequence","160.54","",""
"04/11/2024 19:00:00 - 04/11/2024 20:00:00","BZN|PT","Without Sequence","151.52","",""
"04/11/2024 20:00:00 - 04/11/2024 21:00:00","BZN|PT","Without Sequence","123.00","",""
"04/11/2024 21:00:00 - 04/11/2024 22:00:00","BZN|PT","Without Sequence","118.28","",""
"04/11/2024 22:00:00 - 04/11/2024 23:00:00","BZN|PT","Without Sequence","118.28","",""
"04/11/2024 23:00:00 - 05/11/2024 00:00:00","BZN|PT","Without Sequence","109.64","",""
"05/11/2024 00:00:00 - 05/11/2024 01:00:00","BZN|PT","Without Sequence","101.47","",""
"05/11/2024 01:00:00 - 05/11/2024 02:00:00","BZN|PT","Without Sequence","94.00","",""
"05/11/2024 02:00:00 - 05/11/2024 03:00:00","BZN|PT","Without Sequence","90.43","",""
"05/11/2024 03:00:00 - 05/11/2024 04:00:00","BZN|PT","Without Sequence","90.89","",""
"05/11/2024 04:00:00 - 05/11/2024 05:00:00","BZN|PT","Without Sequence","91.10","",""
"05/11/2024 05:00:00 - 05/11/2024 06:00:00","BZN|PT","Without Sequence","101.47","",""
"05/11/2024 06:00:00 - 05/11/2024 07:00:00","BZN|PT","Without Sequence","115.17","",""
"05/11/2024 07:00:00 - 05/11/2024 08:00:00","BZN|PT","Without Sequence","124.09","",""
"05/11/2024 08:00:00 - 05/11/2024 09:00:00","BZN|PT","Without Sequence","133.14","",""
"05/11/2024 09:00:00 - 05/11/2024 10:00:00","BZN|PT","Without Sequence","118.23","",""
"05/11/2024 10:00:00 - 05/11/2024 11:00:00","BZN|PT","Without Sequence","105.87","",""
