"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"20/06/2022 12:00:00 - 20/06/2022 13:00:00","BZN|PT","Without Sequence","140.43","",""
"20/06/2022 13:00:00 - 20/06/2022 14:00:00","BZN|PT","Without Sequence","130.00","",""
"20/06/2022 14:00:00 - 20/06/2022 15:00:00","BZN|PT","Without Sequence","121.58","",""
"20/06/2022 15:00:00 - 20/06/2022 16:00:00","BZN|PT","Without Sequence","117.77","",""
"20/06/2022 16:00:00 - 20/06/2022 17:00:00","BZN|PT","Without Sequence","110.44","",""
"20/06/2022 17:00:00 - 20/06/2022 18:00:00","BZN|PT","Without Sequence","115.37","",""
"20/06/2022 18:00:00 - 20/06/2022 19:00:00","BZN|PT","Without Sequence","120.02","",""
"20/06/2022 19:00:00 - 20/06/2022 20:00:00","BZN|PT","Without Sequence","138.71","",""
"20/06/2022 20:00:00 - 20/06/2022 21:00:00","BZN|PT","Without Sequence","160.01","",""
"20/06/2022 21:00:00 - 20/06/2022 22:00:00","BZN|PT","Without Sequence","187.56","",""
"20/06/2022 22:00:00 - 20/06/2022 23:00:00","BZN|PT","Without Sequence","197.91","",""
"20/06/2022 23:00:00 - 21/06/2022 00:00:00","BZN|PT","Without Sequence","172.56","",""
"21/06/2022 00:00:00 - 21/06/2022 01:00:00","BZN|PT","Without Sequence","170.28","",""
"21/06/2022 01:00:00 - 21/06/2022 02:00:00","BZN|PT","Without Sequence","150.73","",""
"21/06/2022 02:00:00 - 21/06/2022 03:00:00","BZN|PT","Without Sequence","148.00","",""
"21/06/2022 03:00:00 - 21/06/2022 04:00:00","BZN|PT","Without Sequence","145.92","",""
"21/06/2022 04:00:00 - 21/06/2022 05:00:00","BZN|PT","Without Sequence","148.80","",""
"21/06/2022 05:00:00 - 21/06/2022 06:00:00","BZN|PT","Without Sequence","150.66","",""
"21/06/2022 06:00:00 - 21/06/2022 07:00:00","BZN|PT","Without Sequence","149.84","",""
"21/06/2022 07:00:00 - 21/06/2022 08:00:00","BZN|PT","Without Sequence","175.56","",""
"21/06/2022 08:00:00 - 21/06/2022 09:00:00","BZN|PT","Without Sequence","175.56","",""
"21/06/2022 09:00:00 - 21/06/2022 10:00:00","BZN|PT","Without Sequence","153.70","",""
"21/06/2022 10:00:00 - 21/06/2022 11:00:00","BZN|PT","Without Sequence","145.00","",""
"21/06/2022 11:00:00 - 21/06/2022 12:00:00","BZN|PT","Without Sequence","141.22","",""
"21/06/2022 12:00:00 - 21/06/2022 13:00:00","BZN|PT","Without Sequence","140.44","",""
"21/06/2022 13:00:00 - 21/06/2022 14:00:00","BZN|PT","Without Sequence","135.73","",""
"21/06/2022 14:00:00 - 21/06/2022 15:00:00","BZN|PT","Without Sequence","130.25","",""
"21/06/2022 15:00:00 - 21/06/2022 16:00:00","BZN|PT","Without Sequence","127.05","",""
"21/06/2022 16:00:00 - 21/06/2022 17:00:00","BZN|PT","Without Sequence","126.36","",""
"21/06/2022 17:00:00 - 21/06/2022 18:00:00","BZN|PT","Without Sequence","127.05","",""
"21/06/2022 18:00:00 - 21/06/2022 19:00:00","BZN|PT","Without Sequence","127.05","",""
"21/06/2022 19:00:00 - 21/06/2022 20:00:00","BZN|PT","Without Sequence","130.75","",""
"21/06/2022 20:00:00 - 21/06/2022 21:00:00","BZN|PT","Without Sequence","146.13","",""
"21/06/2022 21:00:00 - 21/06/2022 22:00:00","BZN|PT","Without Sequence","180.03","",""
"21/06/2022 22:00:00 - 21/06/2022 23:00:00","BZN|PT","Without Sequence","180.03","",""
"21/06/2022 23:00:00 - 22/06/2022 00:00:00","BZN|PT","Without Sequence","146.53","",""
"22/06/2022 00:00:00 - 22/06/2022 01:00:00","BZN|PT","Without Sequence","153.38","",""
"22/06/2022 01:00:00 - 22/06/2022 02:00:00","BZN|PT","Without Sequence","148.04","",""
"22/06/2022 02:00:00 - 22/06/2022 03:00:00","BZN|PT","Without Sequence","141.58","",""
"22/06/2022 03:00:00 - 22/06/2022 04:00:00","BZN|PT","Without Sequence","139.87","",""
"22/06/2022 04:00:00 - 22/06/2022 05:00:00","BZN|PT","Without Sequence","142.85","",""
"22/06/2022 05:00:00 - 22/06/2022 06:00:00","BZN|PT","Without Sequence","148.06","",""
"22/06/2022 06:00:00 - 22/06/2022 07:00:00","BZN|PT","Without Sequence","148.04","",""
"22/06/2022 07:00:00 - 22/06/2022 08:00:00","BZN|PT","Without Sequence","171.09","",""
"22/06/2022 08:00:00 - 22/06/2022 09:00:00","BZN|PT","Without Sequence","170.80","",""
"22/06/2022 09:00:00 - 22/06/2022 10:00:00","BZN|PT","Without Sequence","150.93","",""
"22/06/2022 10:00:00 - 22/06/2022 11:00:00","BZN|PT","Without Sequence","148.67","",""
"22/06/2022 11:00:00 - 22/06/2022 12:00:00","BZN|PT","Without Sequence","147.50","",""
"22/06/2022 12:00:00 - 22/06/2022 13:00:00","BZN|PT","Without Sequence","147.19","",""
"22/06/2022 13:00:00 - 22/06/2022 14:00:00","BZN|PT","Without Sequence","147.19","",""
"22/06/2022 14:00:00 - 22/06/2022 15:00:00","BZN|PT","Without Sequence","140.62","",""
"22/06/2022 15:00:00 - 22/06/2022 16:00:00","BZN|PT","Without Sequence","134.86","",""
"22/06/2022 16:00:00 - 22/06/2022 17:00:00","BZN|PT","Without Sequence","133.04","",""
"22/06/2022 17:00:00 - 22/06/2022 18:00:00","BZN|PT","Without Sequence","132.66","",""
"22/06/2022 18:00:00 - 22/06/2022 19:00:00","BZN|PT","Without Sequence","134.86","",""
"22/06/2022 19:00:00 - 22/06/2022 20:00:00","BZN|PT","Without Sequence","147.60","",""
"22/06/2022 20:00:00 - 22/06/2022 21:00:00","BZN|PT","Without Sequence","172.42","",""
"22/06/2022 21:00:00 - 22/06/2022 22:00:00","BZN|PT","Without Sequence","195.66","",""
"22/06/2022 22:00:00 - 22/06/2022 23:00:00","BZN|PT","Without Sequence","195.62","",""
"22/06/2022 23:00:00 - 23/06/2022 00:00:00","BZN|PT","Without Sequence","173.47","",""
"23/06/2022 00:00:00 - 23/06/2022 01:00:00","BZN|PT","Without Sequence","186.50","",""
"23/06/2022 01:00:00 - 23/06/2022 02:00:00","BZN|PT","Without Sequence","170.79","",""
"23/06/2022 02:00:00 - 23/06/2022 03:00:00","BZN|PT","Without Sequence","153.41","",""
"23/06/2022 03:00:00 - 23/06/2022 04:00:00","BZN|PT","Without Sequence","151.94","",""
"23/06/2022 04:00:00 - 23/06/2022 05:00:00","BZN|PT","Without Sequence","151.84","",""
"23/06/2022 05:00:00 - 23/06/2022 06:00:00","BZN|PT","Without Sequence","153.21","",""
"23/06/2022 06:00:00 - 23/06/2022 07:00:00","BZN|PT","Without Sequence","148.71","",""
"23/06/2022 07:00:00 - 23/06/2022 08:00:00","BZN|PT","Without Sequence","172.23","",""
"23/06/2022 08:00:00 - 23/06/2022 09:00:00","BZN|PT","Without Sequence","172.23","",""
"23/06/2022 09:00:00 - 23/06/2022 10:00:00","BZN|PT","Without Sequence","149.86","",""
"23/06/2022 10:00:00 - 23/06/2022 11:00:00","BZN|PT","Without Sequence","147.14","",""
"23/06/2022 11:00:00 - 23/06/2022 12:00:00","BZN|PT","Without Sequence","148.05","",""
"23/06/2022 12:00:00 - 23/06/2022 13:00:00","BZN|PT","Without Sequence","147.34","",""
"23/06/2022 13:00:00 - 23/06/2022 14:00:00","BZN|PT","Without Sequence","142.08","",""
"23/06/2022 14:00:00 - 23/06/2022 15:00:00","BZN|PT","Without Sequence","129.70","",""
"23/06/2022 15:00:00 - 23/06/2022 16:00:00","BZN|PT","Without Sequence","127.05","",""
"23/06/2022 16:00:00 - 23/06/2022 17:00:00","BZN|PT","Without Sequence","124.55","",""
"23/06/2022 17:00:00 - 23/06/2022 18:00:00","BZN|PT","Without Sequence","124.42","",""
"23/06/2022 18:00:00 - 23/06/2022 19:00:00","BZN|PT","Without Sequence","124.32","",""
"23/06/2022 19:00:00 - 23/06/2022 20:00:00","BZN|PT","Without Sequence","127.10","",""
"23/06/2022 20:00:00 - 23/06/2022 21:00:00","BZN|PT","Without Sequence","142.38","",""
"23/06/2022 21:00:00 - 23/06/2022 22:00:00","BZN|PT","Without Sequence","172.23","",""
"23/06/2022 22:00:00 - 23/06/2022 23:00:00","BZN|PT","Without Sequence","180.00","",""
"23/06/2022 23:00:00 - 24/06/2022 00:00:00","BZN|PT","Without Sequence","149.45","",""
"24/06/2022 00:00:00 - 24/06/2022 01:00:00","BZN|PT","Without Sequence","161.60","",""
"24/06/2022 01:00:00 - 24/06/2022 02:00:00","BZN|PT","Without Sequence","148.09","",""
"24/06/2022 02:00:00 - 24/06/2022 03:00:00","BZN|PT","Without Sequence","143.38","",""
"24/06/2022 03:00:00 - 24/06/2022 04:00:00","BZN|PT","Without Sequence","139.25","",""
"24/06/2022 04:00:00 - 24/06/2022 05:00:00","BZN|PT","Without Sequence","136.49","",""
"24/06/2022 05:00:00 - 24/06/2022 06:00:00","BZN|PT","Without Sequence","135.97","",""
"24/06/2022 06:00:00 - 24/06/2022 07:00:00","BZN|PT","Without Sequence","131.16","",""
"24/06/2022 07:00:00 - 24/06/2022 08:00:00","BZN|PT","Without Sequence","148.74","",""
"24/06/2022 08:00:00 - 24/06/2022 09:00:00","BZN|PT","Without Sequence","131.77","",""
"24/06/2022 09:00:00 - 24/06/2022 10:00:00","BZN|PT","Without Sequence","123.22","",""
"24/06/2022 10:00:00 - 24/06/2022 11:00:00","BZN|PT","Without Sequence","119.75","",""
"24/06/2022 11:00:00 - 24/06/2022 12:00:00","BZN|PT","Without Sequence","118.25","",""
"24/06/2022 12:00:00 - 24/06/2022 13:00:00","BZN|PT","Without Sequence","119.48","",""
"24/06/2022 13:00:00 - 24/06/2022 14:00:00","BZN|PT","Without Sequence","118.75","",""
"24/06/2022 14:00:00 - 24/06/2022 15:00:00","BZN|PT","Without Sequence","116.75","",""
"24/06/2022 15:00:00 - 24/06/2022 16:00:00","BZN|PT","Without Sequence","112.70","",""
"24/06/2022 16:00:00 - 24/06/2022 17:00:00","BZN|PT","Without Sequence","111.70","",""
"24/06/2022 17:00:00 - 24/06/2022 18:00:00","BZN|PT","Without Sequence","117.05","",""
"24/06/2022 18:00:00 - 24/06/2022 19:00:00","BZN|PT","Without Sequence","121.90","",""
"24/06/2022 19:00:00 - 24/06/2022 20:00:00","BZN|PT","Without Sequence","129.70","",""
"24/06/2022 20:00:00 - 24/06/2022 21:00:00","BZN|PT","Without Sequence","157.64","",""
"24/06/2022 21:00:00 - 24/06/2022 22:00:00","BZN|PT","Without Sequence","185.25","",""
"24/06/2022 22:00:00 - 24/06/2022 23:00:00","BZN|PT","Without Sequence","191.52","",""
"24/06/2022 23:00:00 - 25/06/2022 00:00:00","BZN|PT","Without Sequence","182.00","",""
"25/06/2022 00:00:00 - 25/06/2022 01:00:00","BZN|PT","Without Sequence","185.00","",""
"25/06/2022 01:00:00 - 25/06/2022 02:00:00","BZN|PT","Without Sequence","177.61","",""
"25/06/2022 02:00:00 - 25/06/2022 03:00:00","BZN|PT","Without Sequence","169.56","",""
"25/06/2022 03:00:00 - 25/06/2022 04:00:00","BZN|PT","Without Sequence","164.16","",""
"25/06/2022 04:00:00 - 25/06/2022 05:00:00","BZN|PT","Without Sequence","160.00","",""
"25/06/2022 05:00:00 - 25/06/2022 06:00:00","BZN|PT","Without Sequence","155.43","",""
"25/06/2022 06:00:00 - 25/06/2022 07:00:00","BZN|PT","Without Sequence","148.74","",""
"25/06/2022 07:00:00 - 25/06/2022 08:00:00","BZN|PT","Without Sequence","142.58","",""
"25/06/2022 08:00:00 - 25/06/2022 09:00:00","BZN|PT","Without Sequence","130.40","",""
"25/06/2022 09:00:00 - 25/06/2022 10:00:00","BZN|PT","Without Sequence","130.40","",""
"25/06/2022 10:00:00 - 25/06/2022 11:00:00","BZN|PT","Without Sequence","129.70","",""
"25/06/2022 11:00:00 - 25/06/2022 12:00:00","BZN|PT","Without Sequence","120.00","",""
"25/06/2022 12:00:00 - 25/06/2022 13:00:00","BZN|PT","Without Sequence","110.25","",""
"25/06/2022 13:00:00 - 25/06/2022 14:00:00","BZN|PT","Without Sequence","109.01","",""
"25/06/2022 14:00:00 - 25/06/2022 15:00:00","BZN|PT","Without Sequence","97.00","",""
"25/06/2022 15:00:00 - 25/06/2022 16:00:00","BZN|PT","Without Sequence","77.10","",""
"25/06/2022 16:00:00 - 25/06/2022 17:00:00","BZN|PT","Without Sequence","65.71","",""
"25/06/2022 17:00:00 - 25/06/2022 18:00:00","BZN|PT","Without Sequence","66.47","",""
"25/06/2022 18:00:00 - 25/06/2022 19:00:00","BZN|PT","Without Sequence","77.10","",""
"25/06/2022 19:00:00 - 25/06/2022 20:00:00","BZN|PT","Without Sequence","92.99","",""
"25/06/2022 20:00:00 - 25/06/2022 21:00:00","BZN|PT","Without Sequence","119.73","",""
"25/06/2022 21:00:00 - 25/06/2022 22:00:00","BZN|PT","Without Sequence","154.56","",""
"25/06/2022 22:00:00 - 25/06/2022 23:00:00","BZN|PT","Without Sequence","160.38","",""
"25/06/2022 23:00:00 - 26/06/2022 00:00:00","BZN|PT","Without Sequence","145.00","",""
"26/06/2022 00:00:00 - 26/06/2022 01:00:00","BZN|PT","Without Sequence","141.68","",""
"26/06/2022 01:00:00 - 26/06/2022 02:00:00","BZN|PT","Without Sequence","135.79","",""
"26/06/2022 02:00:00 - 26/06/2022 03:00:00","BZN|PT","Without Sequence","134.64","",""
"26/06/2022 03:00:00 - 26/06/2022 04:00:00","BZN|PT","Without Sequence","134.64","",""
"26/06/2022 04:00:00 - 26/06/2022 05:00:00","BZN|PT","Without Sequence","134.64","",""
"26/06/2022 05:00:00 - 26/06/2022 06:00:00","BZN|PT","Without Sequence","137.37","",""
"26/06/2022 06:00:00 - 26/06/2022 07:00:00","BZN|PT","Without Sequence","139.96","",""
"26/06/2022 07:00:00 - 26/06/2022 08:00:00","BZN|PT","Without Sequence","134.64","",""
"26/06/2022 08:00:00 - 26/06/2022 09:00:00","BZN|PT","Without Sequence","133.12","",""
"26/06/2022 09:00:00 - 26/06/2022 10:00:00","BZN|PT","Without Sequence","116.47","",""
"26/06/2022 10:00:00 - 26/06/2022 11:00:00","BZN|PT","Without Sequence","107.00","",""
"26/06/2022 11:00:00 - 26/06/2022 12:00:00","BZN|PT","Without Sequence","100.94","",""
"26/06/2022 12:00:00 - 26/06/2022 13:00:00","BZN|PT","Without Sequence","106.70","",""
"26/06/2022 13:00:00 - 26/06/2022 14:00:00","BZN|PT","Without Sequence","102.70","",""
"26/06/2022 14:00:00 - 26/06/2022 15:00:00","BZN|PT","Without Sequence","100.40","",""
"26/06/2022 15:00:00 - 26/06/2022 16:00:00","BZN|PT","Without Sequence","87.55","",""
"26/06/2022 16:00:00 - 26/06/2022 17:00:00","BZN|PT","Without Sequence","78.75","",""
"26/06/2022 17:00:00 - 26/06/2022 18:00:00","BZN|PT","Without Sequence","74.25","",""
"26/06/2022 18:00:00 - 26/06/2022 19:00:00","BZN|PT","Without Sequence","77.00","",""
"26/06/2022 19:00:00 - 26/06/2022 20:00:00","BZN|PT","Without Sequence","91.05","",""
"26/06/2022 20:00:00 - 26/06/2022 21:00:00","BZN|PT","Without Sequence","124.15","",""
"26/06/2022 21:00:00 - 26/06/2022 22:00:00","BZN|PT","Without Sequence","143.97","",""
"26/06/2022 22:00:00 - 26/06/2022 23:00:00","BZN|PT","Without Sequence","153.21","",""
"26/06/2022 23:00:00 - 27/06/2022 00:00:00","BZN|PT","Without Sequence","140.00","",""
"27/06/2022 00:00:00 - 27/06/2022 01:00:00","BZN|PT","Without Sequence","142.43","",""
"27/06/2022 01:00:00 - 27/06/2022 02:00:00","BZN|PT","Without Sequence","129.54","",""
"27/06/2022 02:00:00 - 27/06/2022 03:00:00","BZN|PT","Without Sequence","120.00","",""
"27/06/2022 03:00:00 - 27/06/2022 04:00:00","BZN|PT","Without Sequence","115.25","",""
"27/06/2022 04:00:00 - 27/06/2022 05:00:00","BZN|PT","Without Sequence","120.50","",""
"27/06/2022 05:00:00 - 27/06/2022 06:00:00","BZN|PT","Without Sequence","134.64","",""
"27/06/2022 06:00:00 - 27/06/2022 07:00:00","BZN|PT","Without Sequence","142.94","",""
"27/06/2022 07:00:00 - 27/06/2022 08:00:00","BZN|PT","Without Sequence","144.85","",""
"27/06/2022 08:00:00 - 27/06/2022 09:00:00","BZN|PT","Without Sequence","157.61","",""
"27/06/2022 09:00:00 - 27/06/2022 10:00:00","BZN|PT","Without Sequence","143.00","",""
"27/06/2022 10:00:00 - 27/06/2022 11:00:00","BZN|PT","Without Sequence","141.68","",""
"27/06/2022 11:00:00 - 27/06/2022 12:00:00","BZN|PT","Without Sequence","138.99","",""
"27/06/2022 12:00:00 - 27/06/2022 13:00:00","BZN|PT","Without Sequence","142.43","",""
"27/06/2022 13:00:00 - 27/06/2022 14:00:00","BZN|PT","Without Sequence","142.43","",""
"27/06/2022 14:00:00 - 27/06/2022 15:00:00","BZN|PT","Without Sequence","140.00","",""
"27/06/2022 15:00:00 - 27/06/2022 16:00:00","BZN|PT","Without Sequence","132.00","",""
"27/06/2022 16:00:00 - 27/06/2022 17:00:00","BZN|PT","Without Sequence","130.92","",""
"27/06/2022 17:00:00 - 27/06/2022 18:00:00","BZN|PT","Without Sequence","132.00","",""
"27/06/2022 18:00:00 - 27/06/2022 19:00:00","BZN|PT","Without Sequence","134.64","",""
"27/06/2022 19:00:00 - 27/06/2022 20:00:00","BZN|PT","Without Sequence","142.43","",""
"27/06/2022 20:00:00 - 27/06/2022 21:00:00","BZN|PT","Without Sequence","165.02","",""
"27/06/2022 21:00:00 - 27/06/2022 22:00:00","BZN|PT","Without Sequence","181.00","",""
"27/06/2022 22:00:00 - 27/06/2022 23:00:00","BZN|PT","Without Sequence","180.00","",""
"27/06/2022 23:00:00 - 28/06/2022 00:00:00","BZN|PT","Without Sequence","165.15","",""
"28/06/2022 00:00:00 - 28/06/2022 01:00:00","BZN|PT","Without Sequence","147.01","",""
"28/06/2022 01:00:00 - 28/06/2022 02:00:00","BZN|PT","Without Sequence","135.00","",""
"28/06/2022 02:00:00 - 28/06/2022 03:00:00","BZN|PT","Without Sequence","131.40","",""
"28/06/2022 03:00:00 - 28/06/2022 04:00:00","BZN|PT","Without Sequence","135.00","",""
"28/06/2022 04:00:00 - 28/06/2022 05:00:00","BZN|PT","Without Sequence","137.46","",""
"28/06/2022 05:00:00 - 28/06/2022 06:00:00","BZN|PT","Without Sequence","147.95","",""
"28/06/2022 06:00:00 - 28/06/2022 07:00:00","BZN|PT","Without Sequence","150.56","",""
"28/06/2022 07:00:00 - 28/06/2022 08:00:00","BZN|PT","Without Sequence","165.44","",""
"28/06/2022 08:00:00 - 28/06/2022 09:00:00","BZN|PT","Without Sequence","165.02","",""
"28/06/2022 09:00:00 - 28/06/2022 10:00:00","BZN|PT","Without Sequence","150.56","",""
"28/06/2022 10:00:00 - 28/06/2022 11:00:00","BZN|PT","Without Sequence","139.68","",""
"28/06/2022 11:00:00 - 28/06/2022 12:00:00","BZN|PT","Without Sequence","135.00","",""
"28/06/2022 12:00:00 - 28/06/2022 13:00:00","BZN|PT","Without Sequence","140.00","",""
"28/06/2022 13:00:00 - 28/06/2022 14:00:00","BZN|PT","Without Sequence","143.55","",""
"28/06/2022 14:00:00 - 28/06/2022 15:00:00","BZN|PT","Without Sequence","136.01","",""
"28/06/2022 15:00:00 - 28/06/2022 16:00:00","BZN|PT","Without Sequence","132.86","",""
"28/06/2022 16:00:00 - 28/06/2022 17:00:00","BZN|PT","Without Sequence","131.40","",""
"28/06/2022 17:00:00 - 28/06/2022 18:00:00","BZN|PT","Without Sequence","131.20","",""
"28/06/2022 18:00:00 - 28/06/2022 19:00:00","BZN|PT","Without Sequence","131.20","",""
"28/06/2022 19:00:00 - 28/06/2022 20:00:00","BZN|PT","Without Sequence","133.43","",""
"28/06/2022 20:00:00 - 28/06/2022 21:00:00","BZN|PT","Without Sequence","160.56","",""
"28/06/2022 21:00:00 - 28/06/2022 22:00:00","BZN|PT","Without Sequence","171.09","",""
"28/06/2022 22:00:00 - 28/06/2022 23:00:00","BZN|PT","Without Sequence","170.00","",""
"28/06/2022 23:00:00 - 29/06/2022 00:00:00","BZN|PT","Without Sequence","150.56","",""
"29/06/2022 00:00:00 - 29/06/2022 01:00:00","BZN|PT","Without Sequence","167.01","",""
"29/06/2022 01:00:00 - 29/06/2022 02:00:00","BZN|PT","Without Sequence","157.00","",""
"29/06/2022 02:00:00 - 29/06/2022 03:00:00","BZN|PT","Without Sequence","145.00","",""
"29/06/2022 03:00:00 - 29/06/2022 04:00:00","BZN|PT","Without Sequence","145.00","",""
"29/06/2022 04:00:00 - 29/06/2022 05:00:00","BZN|PT","Without Sequence","146.00","",""
"29/06/2022 05:00:00 - 29/06/2022 06:00:00","BZN|PT","Without Sequence","152.29","",""
"29/06/2022 06:00:00 - 29/06/2022 07:00:00","BZN|PT","Without Sequence","168.10","",""
"29/06/2022 07:00:00 - 29/06/2022 08:00:00","BZN|PT","Without Sequence","170.10","",""
"29/06/2022 08:00:00 - 29/06/2022 09:00:00","BZN|PT","Without Sequence","167.01","",""
"29/06/2022 09:00:00 - 29/06/2022 10:00:00","BZN|PT","Without Sequence","143.51","",""
"29/06/2022 10:00:00 - 29/06/2022 11:00:00","BZN|PT","Without Sequence","131.40","",""
"29/06/2022 11:00:00 - 29/06/2022 12:00:00","BZN|PT","Without Sequence","125.69","",""
"29/06/2022 12:00:00 - 29/06/2022 13:00:00","BZN|PT","Without Sequence","125.00","",""
"29/06/2022 13:00:00 - 29/06/2022 14:00:00","BZN|PT","Without Sequence","128.25","",""
"29/06/2022 14:00:00 - 29/06/2022 15:00:00","BZN|PT","Without Sequence","128.25","",""
"29/06/2022 15:00:00 - 29/06/2022 16:00:00","BZN|PT","Without Sequence","119.79","",""
"29/06/2022 16:00:00 - 29/06/2022 17:00:00","BZN|PT","Without Sequence","104.68","",""
"29/06/2022 17:00:00 - 29/06/2022 18:00:00","BZN|PT","Without Sequence","99.05","",""
"29/06/2022 18:00:00 - 29/06/2022 19:00:00","BZN|PT","Without Sequence","99.05","",""
"29/06/2022 19:00:00 - 29/06/2022 20:00:00","BZN|PT","Without Sequence","99.05","",""
"29/06/2022 20:00:00 - 29/06/2022 21:00:00","BZN|PT","Without Sequence","123.20","",""
"29/06/2022 21:00:00 - 29/06/2022 22:00:00","BZN|PT","Without Sequence","131.20","",""
"29/06/2022 22:00:00 - 29/06/2022 23:00:00","BZN|PT","Without Sequence","131.40","",""
"29/06/2022 23:00:00 - 30/06/2022 00:00:00","BZN|PT","Without Sequence","124.70","",""
"30/06/2022 00:00:00 - 30/06/2022 01:00:00","BZN|PT","Without Sequence","139.33","",""
"30/06/2022 01:00:00 - 30/06/2022 02:00:00","BZN|PT","Without Sequence","136.87","",""
"30/06/2022 02:00:00 - 30/06/2022 03:00:00","BZN|PT","Without Sequence","136.87","",""
"30/06/2022 03:00:00 - 30/06/2022 04:00:00","BZN|PT","Without Sequence","140.00","",""
"30/06/2022 04:00:00 - 30/06/2022 05:00:00","BZN|PT","Without Sequence","141.38","",""
"30/06/2022 05:00:00 - 30/06/2022 06:00:00","BZN|PT","Without Sequence","141.98","",""
"30/06/2022 06:00:00 - 30/06/2022 07:00:00","BZN|PT","Without Sequence","143.00","",""
"30/06/2022 07:00:00 - 30/06/2022 08:00:00","BZN|PT","Without Sequence","151.00","",""
"30/06/2022 08:00:00 - 30/06/2022 09:00:00","BZN|PT","Without Sequence","143.00","",""
"30/06/2022 09:00:00 - 30/06/2022 10:00:00","BZN|PT","Without Sequence","137.01","",""
"30/06/2022 10:00:00 - 30/06/2022 11:00:00","BZN|PT","Without Sequence","136.70","",""
"30/06/2022 11:00:00 - 30/06/2022 12:00:00","BZN|PT","Without Sequence","130.37","",""
