"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"19/12/2023 04:00 - 19/12/2023 05:00","Portugal (PT)","5290.80","5188.00"
"19/12/2023 05:00 - 19/12/2023 06:00","Portugal (PT)","5255.30","5137.00"
"19/12/2023 06:00 - 19/12/2023 07:00","Portugal (PT)","5372.40","5269.00"
"19/12/2023 07:00 - 19/12/2023 08:00","Portugal (PT)","5893.60","5775.00"
"19/12/2023 08:00 - 19/12/2023 09:00","Portugal (PT)","6669.80","6570.00"
"19/12/2023 09:00 - 19/12/2023 10:00","Portugal (PT)","7646.90","7477.00"
"19/12/2023 10:00 - 19/12/2023 11:00","Portugal (PT)","8003.10","7860.00"
"19/12/2023 11:00 - 19/12/2023 12:00","Portugal (PT)","7895.90","7771.00"
"19/12/2023 12:00 - 19/12/2023 13:00","Portugal (PT)","7844.10","7663.00"
"19/12/2023 13:00 - 19/12/2023 14:00","Portugal (PT)","7594.00","7427.00"
"19/12/2023 14:00 - 19/12/2023 15:00","Portugal (PT)","7456.10","7302.00"
"19/12/2023 15:00 - 19/12/2023 16:00","Portugal (PT)","7607.50","7507.00"
"19/12/2023 16:00 - 19/12/2023 17:00","Portugal (PT)","7727.40","7613.00"
"19/12/2023 17:00 - 19/12/2023 18:00","Portugal (PT)","8042.50","7802.00"
"19/12/2023 18:00 - 19/12/2023 19:00","Portugal (PT)","8542.10","8366.00"
"19/12/2023 19:00 - 19/12/2023 20:00","Portugal (PT)","8967.40","8795.00"
"19/12/2023 20:00 - 19/12/2023 21:00","Portugal (PT)","9188.80","9044.00"
"19/12/2023 21:00 - 19/12/2023 22:00","Portugal (PT)","9076.20","8920.00"
"19/12/2023 22:00 - 19/12/2023 23:00","Portugal (PT)","8560.20","8463.00"
"19/12/2023 23:00 - 20/12/2023 00:00","Portugal (PT)","7899.30","7828.00"
"20/12/2023 00:00 - 20/12/2023 01:00","Portugal (PT)","7008.80","6874.00"
"20/12/2023 01:00 - 20/12/2023 02:00","Portugal (PT)","6221.70","6206.00"
"20/12/2023 02:00 - 20/12/2023 03:00","Portugal (PT)","5708.10","5738.00"
"20/12/2023 03:00 - 20/12/2023 04:00","Portugal (PT)","5386.80","5404.00"
"20/12/2023 04:00 - 20/12/2023 05:00","Portugal (PT)","5241.40","5266.00"
"20/12/2023 05:00 - 20/12/2023 06:00","Portugal (PT)","5174.40","5179.00"
"20/12/2023 06:00 - 20/12/2023 07:00","Portugal (PT)","5298.90","5236.00"
"20/12/2023 07:00 - 20/12/2023 08:00","Portugal (PT)","5743.40","5678.00"
"20/12/2023 08:00 - 20/12/2023 09:00","Portugal (PT)","6547.10","6412.00"
"20/12/2023 09:00 - 20/12/2023 10:00","Portugal (PT)","7435.80","7233.00"
"20/12/2023 10:00 - 20/12/2023 11:00","Portugal (PT)","7797.30","7690.00"
"20/12/2023 11:00 - 20/12/2023 12:00","Portugal (PT)","7599.80","7673.00"
"20/12/2023 12:00 - 20/12/2023 13:00","Portugal (PT)","7531.50","7565.00"
"20/12/2023 13:00 - 20/12/2023 14:00","Portugal (PT)","7354.30","7382.00"
"20/12/2023 14:00 - 20/12/2023 15:00","Portugal (PT)","7227.10","7274.00"
"20/12/2023 15:00 - 20/12/2023 16:00","Portugal (PT)","7354.50","7403.00"
"20/12/2023 16:00 - 20/12/2023 17:00","Portugal (PT)","7432.80","7481.00"
"20/12/2023 17:00 - 20/12/2023 18:00","Portugal (PT)","7713.50","7655.00"
"20/12/2023 18:00 - 20/12/2023 19:00","Portugal (PT)","8118.60","8128.00"
"20/12/2023 19:00 - 20/12/2023 20:00","Portugal (PT)","8513.10","8518.00"
"20/12/2023 20:00 - 20/12/2023 21:00","Portugal (PT)","8816.50","8680.00"
"20/12/2023 21:00 - 20/12/2023 22:00","Portugal (PT)","8705.70","8530.00"
"20/12/2023 22:00 - 20/12/2023 23:00","Portugal (PT)","8235.40","8063.00"
"20/12/2023 23:00 - 21/12/2023 00:00","Portugal (PT)","7561.30","7440.00"
"21/12/2023 00:00 - 21/12/2023 01:00","Portugal (PT)","6770.30","6709.00"
"21/12/2023 01:00 - 21/12/2023 02:00","Portugal (PT)","6109.50","6067.00"
"21/12/2023 02:00 - 21/12/2023 03:00","Portugal (PT)","5614.70","5640.00"
"21/12/2023 03:00 - 21/12/2023 04:00","Portugal (PT)","5314.40","5339.00"
"21/12/2023 04:00 - 21/12/2023 05:00","Portugal (PT)","5180.10","5222.00"
"21/12/2023 05:00 - 21/12/2023 06:00","Portugal (PT)","5104.80","5175.00"
"21/12/2023 06:00 - 21/12/2023 07:00","Portugal (PT)","5220.90","5271.00"
"21/12/2023 07:00 - 21/12/2023 08:00","Portugal (PT)","5660.10","5718.00"
"21/12/2023 08:00 - 21/12/2023 09:00","Portugal (PT)","6448.60","6381.00"
"21/12/2023 09:00 - 21/12/2023 10:00","Portugal (PT)","7317.50","7196.00"
"21/12/2023 10:00 - 21/12/2023 11:00","Portugal (PT)","7653.60","7591.00"
"21/12/2023 11:00 - 21/12/2023 12:00","Portugal (PT)","7479.60","7542.00"
"21/12/2023 12:00 - 21/12/2023 13:00","Portugal (PT)","7434.30","7471.00"
"21/12/2023 13:00 - 21/12/2023 14:00","Portugal (PT)","7230.50","7284.00"
"21/12/2023 14:00 - 21/12/2023 15:00","Portugal (PT)","7028.00","7190.00"
"21/12/2023 15:00 - 21/12/2023 16:00","Portugal (PT)","7149.70","7287.00"
"21/12/2023 16:00 - 21/12/2023 17:00","Portugal (PT)","7151.80","7370.00"
"21/12/2023 17:00 - 21/12/2023 18:00","Portugal (PT)","7371.70","7556.00"
"21/12/2023 18:00 - 21/12/2023 19:00","Portugal (PT)","7879.20","8067.00"
"21/12/2023 19:00 - 21/12/2023 20:00","Portugal (PT)","8309.10","8457.00"
"21/12/2023 20:00 - 21/12/2023 21:00","Portugal (PT)","8552.90","8636.00"
"21/12/2023 21:00 - 21/12/2023 22:00","Portugal (PT)","8450.40","8492.00"
"21/12/2023 22:00 - 21/12/2023 23:00","Portugal (PT)","8009.20","8029.00"
"21/12/2023 23:00 - 22/12/2023 00:00","Portugal (PT)","7417.30","7424.00"
"22/12/2023 00:00 - 22/12/2023 01:00","Portugal (PT)","6717.20","6627.00"
"22/12/2023 01:00 - 22/12/2023 02:00","Portugal (PT)","6069.20","5910.00"
"22/12/2023 02:00 - 22/12/2023 03:00","Portugal (PT)","5579.30","5480.00"
"22/12/2023 03:00 - 22/12/2023 04:00","Portugal (PT)","5247.70","5190.00"
"22/12/2023 04:00 - 22/12/2023 05:00","Portugal (PT)","5087.30","5062.00"
"22/12/2023 05:00 - 22/12/2023 06:00","Portugal (PT)","5015.00","5020.00"
"22/12/2023 06:00 - 22/12/2023 07:00","Portugal (PT)","5117.30","5142.00"
"22/12/2023 07:00 - 22/12/2023 08:00","Portugal (PT)","5543.30","5591.00"
"22/12/2023 08:00 - 22/12/2023 09:00","Portugal (PT)","6247.90","6308.00"
"22/12/2023 09:00 - 22/12/2023 10:00","Portugal (PT)","7033.00","7085.00"
"22/12/2023 10:00 - 22/12/2023 11:00","Portugal (PT)","7256.80","7381.00"
"22/12/2023 11:00 - 22/12/2023 12:00","Portugal (PT)","7166.00","7237.00"
"22/12/2023 12:00 - 22/12/2023 13:00","Portugal (PT)","7089.10","7151.00"
"22/12/2023 13:00 - 22/12/2023 14:00","Portugal (PT)","6896.20","6926.00"
"22/12/2023 14:00 - 22/12/2023 15:00","Portugal (PT)","6683.30","6818.00"
"22/12/2023 15:00 - 22/12/2023 16:00","Portugal (PT)","6801.70","6901.00"
"22/12/2023 16:00 - 22/12/2023 17:00","Portugal (PT)","6778.80","6970.00"
"22/12/2023 17:00 - 22/12/2023 18:00","Portugal (PT)","6898.70","7200.00"
"22/12/2023 18:00 - 22/12/2023 19:00","Portugal (PT)","7439.60","7662.00"
"22/12/2023 19:00 - 22/12/2023 20:00","Portugal (PT)","7865.10","8063.00"
"22/12/2023 20:00 - 22/12/2023 21:00","Portugal (PT)","8096.80","8281.00"
"22/12/2023 21:00 - 22/12/2023 22:00","Portugal (PT)","7989.10","8110.00"
"22/12/2023 22:00 - 22/12/2023 23:00","Portugal (PT)","7576.10","7701.00"
"22/12/2023 23:00 - 23/12/2023 00:00","Portugal (PT)","7089.90","7126.00"
"23/12/2023 00:00 - 23/12/2023 01:00","Portugal (PT)","6426.90","6471.00"
"23/12/2023 01:00 - 23/12/2023 02:00","Portugal (PT)","5848.20","5798.00"
"23/12/2023 02:00 - 23/12/2023 03:00","Portugal (PT)","5351.10","5328.00"
"23/12/2023 03:00 - 23/12/2023 04:00","Portugal (PT)","5016.30","5014.00"
"23/12/2023 04:00 - 23/12/2023 05:00","Portugal (PT)","4827.40","4823.00"
"23/12/2023 05:00 - 23/12/2023 06:00","Portugal (PT)","4721.40","4746.00"
"23/12/2023 06:00 - 23/12/2023 07:00","Portugal (PT)","4735.90","4793.00"
"23/12/2023 07:00 - 23/12/2023 08:00","Portugal (PT)","4859.10","4953.00"
"23/12/2023 08:00 - 23/12/2023 09:00","Portugal (PT)","5079.40","5196.00"
"23/12/2023 09:00 - 23/12/2023 10:00","Portugal (PT)","5528.40","5551.00"
"23/12/2023 10:00 - 23/12/2023 11:00","Portugal (PT)","5856.40","5939.00"
"23/12/2023 11:00 - 23/12/2023 12:00","Portugal (PT)","5901.40","5971.00"
"23/12/2023 12:00 - 23/12/2023 13:00","Portugal (PT)","5888.00","5994.00"
"23/12/2023 13:00 - 23/12/2023 14:00","Portugal (PT)","6014.10","6037.00"
"23/12/2023 14:00 - 23/12/2023 15:00","Portugal (PT)","5903.90","5922.00"
"23/12/2023 15:00 - 23/12/2023 16:00","Portugal (PT)","5850.60","5848.00"
"23/12/2023 16:00 - 23/12/2023 17:00","Portugal (PT)","5888.00","5874.00"
"23/12/2023 17:00 - 23/12/2023 18:00","Portugal (PT)","6128.10","6117.00"
"23/12/2023 18:00 - 23/12/2023 19:00","Portugal (PT)","6876.00","6813.00"
"23/12/2023 19:00 - 23/12/2023 20:00","Portugal (PT)","7505.40","7406.00"
"23/12/2023 20:00 - 23/12/2023 21:00","Portugal (PT)","7658.10","7577.00"
"23/12/2023 21:00 - 23/12/2023 22:00","Portugal (PT)","7652.00","7443.00"
"23/12/2023 22:00 - 23/12/2023 23:00","Portugal (PT)","7300.40","7019.00"
"23/12/2023 23:00 - 24/12/2023 00:00","Portugal (PT)","6859.30","6564.00"
"24/12/2023 00:00 - 24/12/2023 01:00","Portugal (PT)","6275.60","6058.00"
"24/12/2023 01:00 - 24/12/2023 02:00","Portugal (PT)","5606.10","5419.00"
"24/12/2023 02:00 - 24/12/2023 03:00","Portugal (PT)","5109.50","5020.00"
"24/12/2023 03:00 - 24/12/2023 04:00","Portugal (PT)","4761.20","4728.00"
"24/12/2023 04:00 - 24/12/2023 05:00","Portugal (PT)","4571.40","4537.00"
"24/12/2023 05:00 - 24/12/2023 06:00","Portugal (PT)","4415.50","4412.00"
"24/12/2023 06:00 - 24/12/2023 07:00","Portugal (PT)","4402.00","4409.00"
"24/12/2023 07:00 - 24/12/2023 08:00","Portugal (PT)","4452.30","4458.00"
"24/12/2023 08:00 - 24/12/2023 09:00","Portugal (PT)","4637.60","4465.00"
"24/12/2023 09:00 - 24/12/2023 10:00","Portugal (PT)","5005.40","4681.00"
"24/12/2023 10:00 - 24/12/2023 11:00","Portugal (PT)","5466.00","5077.00"
"24/12/2023 11:00 - 24/12/2023 12:00","Portugal (PT)","5668.70","5390.00"
"24/12/2023 12:00 - 24/12/2023 13:00","Portugal (PT)","5821.60","5574.00"
"24/12/2023 13:00 - 24/12/2023 14:00","Portugal (PT)","5956.60","5706.00"
"24/12/2023 14:00 - 24/12/2023 15:00","Portugal (PT)","5857.20","5464.00"
"24/12/2023 15:00 - 24/12/2023 16:00","Portugal (PT)","5857.80","5322.00"
"24/12/2023 16:00 - 24/12/2023 17:00","Portugal (PT)","5967.20","5380.00"
"24/12/2023 17:00 - 24/12/2023 18:00","Portugal (PT)","6225.70","5581.00"
"24/12/2023 18:00 - 24/12/2023 19:00","Portugal (PT)","6839.10","6259.00"
"24/12/2023 19:00 - 24/12/2023 20:00","Portugal (PT)","7271.30","6787.00"
"24/12/2023 20:00 - 24/12/2023 21:00","Portugal (PT)","7176.90","6767.00"
"24/12/2023 21:00 - 24/12/2023 22:00","Portugal (PT)","6450.70","6456.00"
"24/12/2023 22:00 - 24/12/2023 23:00","Portugal (PT)","5894.20","6051.00"
"24/12/2023 23:00 - 25/12/2023 00:00","Portugal (PT)","5732.10","5702.00"
"25/12/2023 00:00 - 25/12/2023 01:00","Portugal (PT)","5548.60","5819.00"
"25/12/2023 01:00 - 25/12/2023 02:00","Portugal (PT)","5276.80","5096.00"
"25/12/2023 02:00 - 25/12/2023 03:00","Portugal (PT)","5055.40","4736.00"
"25/12/2023 03:00 - 25/12/2023 04:00","Portugal (PT)","4712.80","4451.00"
"25/12/2023 04:00 - 25/12/2023 05:00","Portugal (PT)","4379.50","4221.00"
"25/12/2023 05:00 - 25/12/2023 06:00","Portugal (PT)","4196.60","4070.00"
"25/12/2023 06:00 - 25/12/2023 07:00","Portugal (PT)","4125.40","4043.00"
"25/12/2023 07:00 - 25/12/2023 08:00","Portugal (PT)","4147.50","4140.00"
"25/12/2023 08:00 - 25/12/2023 09:00","Portugal (PT)","4169.30","4305.00"
"25/12/2023 09:00 - 25/12/2023 10:00","Portugal (PT)","4301.80","4466.00"
"25/12/2023 10:00 - 25/12/2023 11:00","Portugal (PT)","4778.20","4824.00"
"25/12/2023 11:00 - 25/12/2023 12:00","Portugal (PT)","5359.20","5124.00"
"25/12/2023 12:00 - 25/12/2023 13:00","Portugal (PT)","5869.10","5451.00"
"25/12/2023 13:00 - 25/12/2023 14:00","Portugal (PT)","5935.30","5471.00"
"25/12/2023 14:00 - 25/12/2023 15:00","Portugal (PT)","5420.90","5128.00"
"25/12/2023 15:00 - 25/12/2023 16:00","Portugal (PT)","4995.30","4963.00"
"25/12/2023 16:00 - 25/12/2023 17:00","Portugal (PT)","5067.40","4956.00"
"25/12/2023 17:00 - 25/12/2023 18:00","Portugal (PT)","5271.60","5136.00"
"25/12/2023 18:00 - 25/12/2023 19:00","Portugal (PT)","5846.20","5792.00"
"25/12/2023 19:00 - 25/12/2023 20:00","Portugal (PT)","6279.10","6321.00"
"25/12/2023 20:00 - 25/12/2023 21:00","Portugal (PT)","6446.20","6488.00"
"25/12/2023 21:00 - 25/12/2023 22:00","Portugal (PT)","6479.20","6478.00"
"25/12/2023 22:00 - 25/12/2023 23:00","Portugal (PT)","6334.70","6234.00"
"25/12/2023 23:00 - 26/12/2023 00:00","Portugal (PT)","6102.50","5870.00"
"26/12/2023 00:00 - 26/12/2023 01:00","Portugal (PT)","5605.50","5572.00"
"26/12/2023 01:00 - 26/12/2023 02:00","Portugal (PT)","5186.20","5321.00"
"26/12/2023 02:00 - 26/12/2023 03:00","Portugal (PT)","4730.00","4881.00"
"26/12/2023 03:00 - 26/12/2023 04:00","Portugal (PT)","4448.10","4545.00"
"26/12/2023 04:00 - 26/12/2023 05:00","Portugal (PT)","4298.10","4411.00"
"26/12/2023 05:00 - 26/12/2023 06:00","Portugal (PT)","4265.60","4363.00"
"26/12/2023 06:00 - 26/12/2023 07:00","Portugal (PT)","4322.70","4413.00"
"26/12/2023 07:00 - 26/12/2023 08:00","Portugal (PT)","4613.00","4748.00"
"26/12/2023 08:00 - 26/12/2023 09:00","Portugal (PT)","4987.30","5251.00"
"26/12/2023 09:00 - 26/12/2023 10:00","Portugal (PT)","5534.00","5789.00"
"26/12/2023 10:00 - 26/12/2023 11:00","Portugal (PT)","6109.80","6307.00"
"26/12/2023 11:00 - 26/12/2023 12:00","Portugal (PT)","6350.00","6486.00"
"26/12/2023 12:00 - 26/12/2023 13:00","Portugal (PT)","6465.50","6706.00"
"26/12/2023 13:00 - 26/12/2023 14:00","Portugal (PT)","6628.70","6707.00"
"26/12/2023 14:00 - 26/12/2023 15:00","Portugal (PT)","6498.50","6652.00"
"26/12/2023 15:00 - 26/12/2023 16:00","Portugal (PT)","6515.30","6684.00"
"26/12/2023 16:00 - 26/12/2023 17:00","Portugal (PT)","6622.30","6735.00"
"26/12/2023 17:00 - 26/12/2023 18:00","Portugal (PT)","6875.00","6910.00"
"26/12/2023 18:00 - 26/12/2023 19:00","Portugal (PT)","7392.20","7453.00"
"26/12/2023 19:00 - 26/12/2023 20:00","Portugal (PT)","7904.20","7906.00"
"26/12/2023 20:00 - 26/12/2023 21:00","Portugal (PT)","8157.20","8063.00"
"26/12/2023 21:00 - 26/12/2023 22:00","Portugal (PT)","8025.80","7920.00"
"26/12/2023 22:00 - 26/12/2023 23:00","Portugal (PT)","7612.90","7504.00"
"26/12/2023 23:00 - 27/12/2023 00:00","Portugal (PT)","7024.60","6941.00"
"27/12/2023 00:00 - 27/12/2023 01:00","Portugal (PT)","6287.90","6226.00"
"27/12/2023 01:00 - 27/12/2023 02:00","Portugal (PT)","5621.10","5687.00"
"27/12/2023 02:00 - 27/12/2023 03:00","Portugal (PT)","5128.90","5272.00"
"27/12/2023 03:00 - 27/12/2023 04:00","Portugal (PT)","4822.10","4970.00"
"27/12/2023 04:00 - 27/12/2023 05:00","Portugal (PT)","4650.70","4823.00"
"27/12/2023 05:00 - 27/12/2023 06:00","Portugal (PT)","4576.90","4751.00"
"27/12/2023 06:00 - 27/12/2023 07:00","Portugal (PT)","4697.60","4811.00"
"27/12/2023 07:00 - 27/12/2023 08:00","Portugal (PT)","5038.50","5148.00"
"27/12/2023 08:00 - 27/12/2023 09:00","Portugal (PT)","5571.20","5604.00"
"27/12/2023 09:00 - 27/12/2023 10:00","Portugal (PT)","6266.10","6253.00"
"27/12/2023 10:00 - 27/12/2023 11:00","Portugal (PT)","6872.20","6794.00"
"27/12/2023 11:00 - 27/12/2023 12:00","Portugal (PT)","7055.10","7038.00"
"27/12/2023 12:00 - 27/12/2023 13:00","Portugal (PT)","7250.90","7269.00"
"27/12/2023 13:00 - 27/12/2023 14:00","Portugal (PT)","7374.60","7253.00"
"27/12/2023 14:00 - 27/12/2023 15:00","Portugal (PT)","7368.60","7160.00"
"27/12/2023 15:00 - 27/12/2023 16:00","Portugal (PT)","7493.50","7179.00"
"27/12/2023 16:00 - 27/12/2023 17:00","Portugal (PT)","7522.00","7218.00"
"27/12/2023 17:00 - 27/12/2023 18:00","Portugal (PT)","7711.50","7333.00"
"27/12/2023 18:00 - 27/12/2023 19:00","Portugal (PT)","8146.10","7753.00"
"27/12/2023 19:00 - 27/12/2023 20:00","Portugal (PT)","8446.20","8137.00"
"27/12/2023 20:00 - 27/12/2023 21:00","Portugal (PT)","8571.60","8284.00"
"27/12/2023 21:00 - 27/12/2023 22:00","Portugal (PT)","8371.30","8134.00"
"27/12/2023 22:00 - 27/12/2023 23:00","Portugal (PT)","7902.20","7723.00"
"27/12/2023 23:00 - 28/12/2023 00:00","Portugal (PT)","7256.30","7205.00"
"28/12/2023 00:00 - 28/12/2023 01:00","Portugal (PT)","6473.50","6446.00"
"28/12/2023 01:00 - 28/12/2023 02:00","Portugal (PT)","5759.10","5655.00"
"28/12/2023 02:00 - 28/12/2023 03:00","Portugal (PT)","5265.60","5232.00"
"28/12/2023 03:00 - 28/12/2023 04:00","Portugal (PT)","4925.90","4930.00"
"28/12/2023 04:00 - 28/12/2023 05:00","Portugal (PT)","4776.40","4773.00"
"28/12/2023 05:00 - 28/12/2023 06:00","Portugal (PT)","4696.10","4702.00"
"28/12/2023 06:00 - 28/12/2023 07:00","Portugal (PT)","4757.80","4760.00"
"28/12/2023 07:00 - 28/12/2023 08:00","Portugal (PT)","5130.20","5102.00"
"28/12/2023 08:00 - 28/12/2023 09:00","Portugal (PT)","5563.70","5552.00"
"28/12/2023 09:00 - 28/12/2023 10:00","Portugal (PT)","6276.50","6215.00"
"28/12/2023 10:00 - 28/12/2023 11:00","Portugal (PT)","6909.10","6760.00"
"28/12/2023 11:00 - 28/12/2023 12:00","Portugal (PT)","7099.80","7057.00"
"28/12/2023 12:00 - 28/12/2023 13:00","Portugal (PT)","7232.90","7295.00"
"28/12/2023 13:00 - 28/12/2023 14:00","Portugal (PT)","7390.90","7332.00"
"28/12/2023 14:00 - 28/12/2023 15:00","Portugal (PT)","7277.30","7249.00"
"28/12/2023 15:00 - 28/12/2023 16:00","Portugal (PT)","7310.30","7270.00"
"28/12/2023 16:00 - 28/12/2023 17:00","Portugal (PT)","7321.00","7271.00"
"28/12/2023 17:00 - 28/12/2023 18:00","Portugal (PT)","7516.90","7384.00"
"28/12/2023 18:00 - 28/12/2023 19:00","Portugal (PT)","7857.10","7714.00"
"28/12/2023 19:00 - 28/12/2023 20:00","Portugal (PT)","8159.40","8043.00"
"28/12/2023 20:00 - 28/12/2023 21:00","Portugal (PT)","8357.00","8183.00"
"28/12/2023 21:00 - 28/12/2023 22:00","Portugal (PT)","8178.30","8016.00"
"28/12/2023 22:00 - 28/12/2023 23:00","Portugal (PT)","7707.00","7530.00"
"28/12/2023 23:00 - 29/12/2023 00:00","Portugal (PT)","7122.10","6995.00"
"29/12/2023 00:00 - 29/12/2023 01:00","Portugal (PT)","6346.20","6314.00"
"29/12/2023 01:00 - 29/12/2023 02:00","Portugal (PT)","5681.60","5513.00"
"29/12/2023 02:00 - 29/12/2023 03:00","Portugal (PT)","5182.90","5101.00"
"29/12/2023 03:00 - 29/12/2023 04:00","Portugal (PT)","4817.40","4805.00"
"29/12/2023 04:00 - 29/12/2023 05:00","Portugal (PT)","4624.80","4654.00"
"29/12/2023 05:00 - 29/12/2023 06:00","Portugal (PT)","4606.80","4584.00"
"29/12/2023 06:00 - 29/12/2023 07:00","Portugal (PT)","4719.10","4651.00"
"29/12/2023 07:00 - 29/12/2023 08:00","Portugal (PT)","5038.20","4980.00"
"29/12/2023 08:00 - 29/12/2023 09:00","Portugal (PT)","5510.30","5444.00"
"29/12/2023 09:00 - 29/12/2023 10:00","Portugal (PT)","6191.10","6127.00"
"29/12/2023 10:00 - 29/12/2023 11:00","Portugal (PT)","6804.90","6648.00"
"29/12/2023 11:00 - 29/12/2023 12:00","Portugal (PT)","7048.40","6878.00"
"29/12/2023 12:00 - 29/12/2023 13:00","Portugal (PT)","7225.40","7062.00"
"29/12/2023 13:00 - 29/12/2023 14:00","Portugal (PT)","7336.60","7125.00"
"29/12/2023 14:00 - 29/12/2023 15:00","Portugal (PT)","7245.40","7058.00"
"29/12/2023 15:00 - 29/12/2023 16:00","Portugal (PT)","7255.40","7060.00"
"29/12/2023 16:00 - 29/12/2023 17:00","Portugal (PT)","7201.20","7040.00"
"29/12/2023 17:00 - 29/12/2023 18:00","Portugal (PT)","7217.40","7153.00"
"29/12/2023 18:00 - 29/12/2023 19:00","Portugal (PT)","7560.80","7426.00"
"29/12/2023 19:00 - 29/12/2023 20:00","Portugal (PT)","7916.10","7787.00"
"29/12/2023 20:00 - 29/12/2023 21:00","Portugal (PT)","8018.00","7937.00"
"29/12/2023 21:00 - 29/12/2023 22:00","Portugal (PT)","7846.10","7735.00"
"29/12/2023 22:00 - 29/12/2023 23:00","Portugal (PT)","7462.90","7290.00"
"29/12/2023 23:00 - 30/12/2023 00:00","Portugal (PT)","6957.60","6778.00"
"30/12/2023 00:00 - 30/12/2023 01:00","Portugal (PT)","6269.00","6043.00"
"30/12/2023 01:00 - 30/12/2023 02:00","Portugal (PT)","5570.10","5512.00"
"30/12/2023 02:00 - 30/12/2023 03:00","Portugal (PT)","5071.10","5034.00"
"30/12/2023 03:00 - 30/12/2023 04:00","Portugal (PT)","4714.10","4707.00"
"30/12/2023 04:00 - 30/12/2023 05:00","Portugal (PT)","4519.00","4541.00"
"30/12/2023 05:00 - 30/12/2023 06:00","Portugal (PT)","4442.80","4452.00"
"30/12/2023 06:00 - 30/12/2023 07:00","Portugal (PT)","4453.90","4473.00"
"30/12/2023 07:00 - 30/12/2023 08:00","Portugal (PT)","4608.80","4626.00"
"30/12/2023 08:00 - 30/12/2023 09:00","Portugal (PT)","4856.10","4767.00"
"30/12/2023 09:00 - 30/12/2023 10:00","Portugal (PT)","5265.30","5104.00"
"30/12/2023 10:00 - 30/12/2023 11:00","Portugal (PT)","5749.70","5613.00"
"30/12/2023 11:00 - 30/12/2023 12:00","Portugal (PT)","6007.70","5877.00"
"30/12/2023 12:00 - 30/12/2023 13:00","Portugal (PT)","6185.80","6104.00"
"30/12/2023 13:00 - 30/12/2023 14:00","Portugal (PT)","6448.90","6268.00"
"30/12/2023 14:00 - 30/12/2023 15:00","Portugal (PT)","6452.60","6149.00"
"30/12/2023 15:00 - 30/12/2023 16:00","Portugal (PT)","6423.60","6081.00"
"30/12/2023 16:00 - 30/12/2023 17:00","Portugal (PT)","6397.10","6099.00"
"30/12/2023 17:00 - 30/12/2023 18:00","Portugal (PT)","6491.40","6252.00"
"30/12/2023 18:00 - 30/12/2023 19:00","Portugal (PT)","6991.30","6767.00"
"30/12/2023 19:00 - 30/12/2023 20:00","Portugal (PT)","7508.10","7302.00"
"30/12/2023 20:00 - 30/12/2023 21:00","Portugal (PT)","7672.80","7410.00"
"30/12/2023 21:00 - 30/12/2023 22:00","Portugal (PT)","7463.80","7273.00"
"30/12/2023 22:00 - 30/12/2023 23:00","Portugal (PT)","7112.90","6827.00"
"30/12/2023 23:00 - 31/12/2023 00:00","Portugal (PT)","6644.90","6387.00"
"31/12/2023 00:00 - 31/12/2023 01:00","Portugal (PT)","6005.70","5812.00"
"31/12/2023 01:00 - 31/12/2023 02:00","Portugal (PT)","5419.40","5377.00"
"31/12/2023 02:00 - 31/12/2023 03:00","Portugal (PT)","4955.70","4959.00"
"31/12/2023 03:00 - 31/12/2023 04:00","Portugal (PT)","4609.30","4630.00"
"31/12/2023 04:00 - 31/12/2023 05:00","Portugal (PT)","4435.60","4424.00"
"31/12/2023 05:00 - 31/12/2023 06:00","Portugal (PT)","4302.10","4352.00"
"31/12/2023 06:00 - 31/12/2023 07:00","Portugal (PT)","4307.20","4353.00"
"31/12/2023 07:00 - 31/12/2023 08:00","Portugal (PT)","4411.30","4409.00"
"31/12/2023 08:00 - 31/12/2023 09:00","Portugal (PT)","4556.50","4416.00"
"31/12/2023 09:00 - 31/12/2023 10:00","Portugal (PT)","4883.10","4623.00"
"31/12/2023 10:00 - 31/12/2023 11:00","Portugal (PT)","5346.60","5174.00"
"31/12/2023 11:00 - 31/12/2023 12:00","Portugal (PT)","5733.80","5557.00"
"31/12/2023 12:00 - 31/12/2023 13:00","Portugal (PT)","5914.50","5810.00"
"31/12/2023 13:00 - 31/12/2023 14:00","Portugal (PT)","6192.40","5968.00"
"31/12/2023 14:00 - 31/12/2023 15:00","Portugal (PT)","6074.20","5768.00"
