Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Sep 11, 2023 2:00 PM;Sep 11, 2023 3:00 PM;53,726.68;35,555.75;918.00;868.50;33,769.25;18,170.93
Sep 11, 2023 3:00 PM;Sep 11, 2023 4:00 PM;50,822.48;30,912.75;744.00;922.25;29,246.50;19,909.73
Sep 11, 2023 4:00 PM;Sep 11, 2023 5:00 PM;45,656.73;24,031.50;608.50;957.00;22,466.00;21,625.23
Sep 11, 2023 5:00 PM;Sep 11, 2023 6:00 PM;42,719.34;14,948.00;523.00;979.50;13,445.50;27,771.34
Sep 11, 2023 6:00 PM;Sep 11, 2023 7:00 PM;40,443.68;6,306.50;463.75;1,104.75;4,738.00;34,137.18
Sep 11, 2023 7:00 PM;Sep 11, 2023 8:00 PM;39,846.21;2,448.50;400.00;1,519.50;529.00;37,397.71
Sep 11, 2023 8:00 PM;Sep 11, 2023 9:00 PM;38,105.25;2,050.00;350.50;1,699.50;0.00;36,055.25
Sep 11, 2023 9:00 PM;Sep 11, 2023 10:00 PM;37,087.78;2,098.25;296.00;1,802.25;0.00;34,989.53
Sep 11, 2023 10:00 PM;Sep 11, 2023 11:00 PM;34,293.35;2,236.25;264.00;1,972.25;0.00;32,057.10
Sep 11, 2023 11:00 PM;Sep 12, 2023 12:00 AM;32,723.20;2,187.00;238.75;1,948.25;0.00;30,536.20
Sep 12, 2023 12:00 AM;Sep 12, 2023 1:00 AM;31,308.73;2,095.25;504.25;1,591.00;0.00;29,213.48
Sep 12, 2023 1:00 AM;Sep 12, 2023 2:00 AM;30,413.02;2,036.75;512.75;1,524.00;0.00;28,376.27
Sep 12, 2023 2:00 AM;Sep 12, 2023 3:00 AM;29,899.22;2,179.50;506.25;1,673.25;0.00;27,719.72
Sep 12, 2023 3:00 AM;Sep 12, 2023 4:00 AM;30,827.01;2,176.75;489.75;1,687.00;0.00;28,650.26
Sep 12, 2023 4:00 AM;Sep 12, 2023 5:00 AM;32,844.58;2,187.00;468.25;1,718.75;0.00;30,657.58
Sep 12, 2023 5:00 AM;Sep 12, 2023 6:00 AM;36,987.04;2,216.50;448.00;1,768.50;0.00;34,770.54
Sep 12, 2023 6:00 AM;Sep 12, 2023 7:00 AM;42,090.61;2,244.75;465.25;1,752.75;26.75;39,845.86
Sep 12, 2023 7:00 AM;Sep 12, 2023 8:00 AM;46,294.18;4,211.00;502.25;1,756.25;1,952.50;42,083.18
Sep 12, 2023 8:00 AM;Sep 12, 2023 9:00 AM;51,556.01;10,339.00;543.50;1,802.50;7,993.00;41,217.01
Sep 12, 2023 9:00 AM;Sep 12, 2023 10:00 AM;55,178.82;17,513.75;584.75;1,517.75;15,411.25;37,665.07
Sep 12, 2023 10:00 AM;Sep 12, 2023 11:00 AM;58,537.16;23,930.25;620.25;1,136.25;22,173.75;34,606.91
Sep 12, 2023 11:00 AM;Sep 12, 2023 12:00 PM;60,040.30;28,629.50;651.00;887.75;27,090.75;31,410.80
Sep 12, 2023 12:00 PM;Sep 12, 2023 1:00 PM;59,651.60;31,161.25;702.75;809.50;29,649.00;28,490.35
Sep 12, 2023 1:00 PM;Sep 12, 2023 2:00 PM;57,328.59;31,432.00;769.50;956.00;29,706.50;25,896.59
Sep 12, 2023 2:00 PM;Sep 12, 2023 3:00 PM;53,968.06;29,247.00;872.50;1,117.75;27,256.75;24,721.06
Sep 12, 2023 3:00 PM;Sep 12, 2023 4:00 PM;50,163.60;25,071.25;986.75;1,176.25;22,908.25;25,092.35
Sep 12, 2023 4:00 PM;Sep 12, 2023 5:00 PM;47,221.93;19,331.50;1,215.25;1,344.50;16,771.75;27,890.43
Sep 12, 2023 5:00 PM;Sep 12, 2023 6:00 PM;45,198.10;12,785.00;1,596.00;1,548.00;9,641.00;32,413.10
Sep 12, 2023 6:00 PM;Sep 12, 2023 7:00 PM;44,653.36;7,234.75;1,978.75;1,900.00;3,356.00;37,418.61
Sep 12, 2023 7:00 PM;Sep 12, 2023 8:00 PM;45,159.18;5,221.50;2,230.50;2,640.75;350.25;39,937.68
Sep 12, 2023 8:00 PM;Sep 12, 2023 9:00 PM;44,074.59;5,879.00;2,543.50;3,335.50;0.00;38,195.59
Sep 12, 2023 9:00 PM;Sep 12, 2023 10:00 PM;42,375.83;7,070.75;2,845.75;4,225.00;0.00;35,305.08
Sep 12, 2023 10:00 PM;Sep 12, 2023 11:00 PM;40,169.27;8,191.00;3,038.00;5,153.00;0.00;31,978.27
Sep 12, 2023 11:00 PM;Sep 13, 2023 12:00 AM;36,510.10;9,057.00;3,107.25;5,949.75;0.00;27,453.10
Sep 13, 2023 12:00 AM;Sep 13, 2023 1:00 AM;35,829.23;7,685.25;3,406.75;4,278.50;0.00;28,143.98
Sep 13, 2023 1:00 AM;Sep 13, 2023 2:00 AM;34,968.43;8,388.25;3,423.25;4,965.00;0.00;26,580.18
Sep 13, 2023 2:00 AM;Sep 13, 2023 3:00 AM;34,538.56;9,098.50;3,370.50;5,728.00;0.00;25,440.06
Sep 13, 2023 3:00 AM;Sep 13, 2023 4:00 AM;35,193.95;9,548.75;3,270.75;6,278.00;0.00;25,645.20
Sep 13, 2023 4:00 AM;Sep 13, 2023 5:00 AM;38,582.03;9,837.50;3,126.50;6,711.00;0.00;28,744.53
Sep 13, 2023 5:00 AM;Sep 13, 2023 6:00 AM;41,156.47;10,021.00;3,035.00;6,986.00;0.00;31,135.47
Sep 13, 2023 6:00 AM;Sep 13, 2023 7:00 AM;45,695.73;10,627.75;2,975.50;7,636.25;16.00;35,067.98
Sep 13, 2023 7:00 AM;Sep 13, 2023 8:00 AM;48,537.48;12,588.75;3,024.00;8,630.50;934.25;35,948.73
Sep 13, 2023 8:00 AM;Sep 13, 2023 9:00 AM;51,338.60;16,176.00;3,212.75;9,109.25;3,854.00;35,162.60
Sep 13, 2023 9:00 AM;Sep 13, 2023 10:00 AM;54,213.69;20,126.75;3,399.75;8,906.25;7,820.75;34,086.94
Sep 13, 2023 10:00 AM;Sep 13, 2023 11:00 AM;55,514.87;23,826.50;3,395.50;8,700.50;11,730.50;31,688.37
Sep 13, 2023 11:00 AM;Sep 13, 2023 12:00 PM;56,182.92;27,038.00;3,341.25;8,638.00;15,058.75;29,144.92
Sep 13, 2023 12:00 PM;Sep 13, 2023 1:00 PM;55,493.01;29,474.25;3,231.50;8,864.00;17,378.75;26,018.76
Sep 13, 2023 1:00 PM;Sep 13, 2023 2:00 PM;54,100.08;30,875.75;3,120.50;9,442.75;18,312.50;23,224.33
Sep 13, 2023 2:00 PM;Sep 13, 2023 3:00 PM;52,099.24;30,789.50;2,986.00;10,369.00;17,434.50;21,309.74
Sep 13, 2023 3:00 PM;Sep 13, 2023 4:00 PM;50,488.55;28,974.50;2,862.00;10,983.00;15,129.50;21,514.05
Sep 13, 2023 4:00 PM;Sep 13, 2023 5:00 PM;47,790.94;25,507.00;2,734.25;11,293.75;11,479.00;22,283.94
Sep 13, 2023 5:00 PM;Sep 13, 2023 6:00 PM;45,602.52;21,045.25;2,644.25;11,276.50;7,124.50;24,557.27
Sep 13, 2023 6:00 PM;Sep 13, 2023 7:00 PM;45,662.01;15,817.50;2,498.75;10,571.25;2,747.50;29,844.51
Sep 13, 2023 7:00 PM;Sep 13, 2023 8:00 PM;45,039.92;12,503.25;2,276.00;9,930.50;296.75;32,536.67
Sep 13, 2023 8:00 PM;Sep 13, 2023 9:00 PM;42,272.64;11,242.75;1,962.50;9,280.25;0.00;31,029.89
Sep 13, 2023 9:00 PM;Sep 13, 2023 10:00 PM;39,615.99;9,994.50;1,617.50;8,377.00;0.00;29,621.49
Sep 13, 2023 10:00 PM;Sep 13, 2023 11:00 PM;36,928.48;8,668.00;1,304.75;7,363.25;0.00;28,260.48
Sep 13, 2023 11:00 PM;Sep 14, 2023 12:00 AM;35,134.52;7,308.00;1,021.25;6,286.75;0.00;27,826.52
Sep 14, 2023 12:00 AM;Sep 14, 2023 1:00 AM;32,485.46;5,836.75;709.50;5,127.25;0.00;26,648.71
Sep 14, 2023 1:00 AM;Sep 14, 2023 2:00 AM;31,727.56;4,954.00;590.75;4,363.25;0.00;26,773.56
Sep 14, 2023 2:00 AM;Sep 14, 2023 3:00 AM;31,381.57;4,316.25;482.75;3,833.50;0.00;27,065.32
Sep 14, 2023 3:00 AM;Sep 14, 2023 4:00 AM;32,474.39;3,624.25;374.00;3,250.25;0.00;28,850.14
Sep 14, 2023 4:00 AM;Sep 14, 2023 5:00 AM;33,867.74;3,044.00;296.75;2,747.25;0.00;30,823.74
Sep 14, 2023 5:00 AM;Sep 14, 2023 6:00 AM;37,709.91;2,581.50;245.25;2,336.25;0.00;35,128.41
Sep 14, 2023 6:00 AM;Sep 14, 2023 7:00 AM;43,232.19;2,186.00;197.50;1,977.50;11.00;41,046.19
Sep 14, 2023 7:00 AM;Sep 14, 2023 8:00 AM;45,700.92;3,417.25;167.00;1,659.25;1,591.00;42,283.67
Sep 14, 2023 8:00 AM;Sep 14, 2023 9:00 AM;50,015.21;8,440.75;151.50;1,216.75;7,072.50;41,574.46
Sep 14, 2023 9:00 AM;Sep 14, 2023 10:00 AM;52,883.46;15,249.50;156.25;638.25;14,455.00;37,633.96
Sep 14, 2023 10:00 AM;Sep 14, 2023 11:00 AM;55,556.10;22,354.75;213.75;364.50;21,776.50;33,201.35
Sep 14, 2023 11:00 AM;Sep 14, 2023 12:00 PM;57,710.05;27,651.50;348.50;335.75;26,967.25;30,058.55
Sep 14, 2023 12:00 PM;Sep 14, 2023 1:00 PM;57,421.31;30,710.00;586.75;364.75;29,758.50;26,711.31
Sep 14, 2023 1:00 PM;Sep 14, 2023 2:00 PM;55,141.13;31,643.75;864.25;380.50;30,399.00;23,497.38
Sep 14, 2023 2:00 PM;Sep 14, 2023 3:00 PM;52,654.91;30,501.75;1,067.75;373.50;29,060.50;22,153.16
Sep 14, 2023 3:00 PM;Sep 14, 2023 4:00 PM;50,036.41;26,986.50;1,164.75;366.00;25,455.75;23,049.91
Sep 14, 2023 4:00 PM;Sep 14, 2023 5:00 PM;47,345.57;21,229.00;1,186.25;394.00;19,648.75;26,116.57
Sep 14, 2023 5:00 PM;Sep 14, 2023 6:00 PM;45,250.30;13,407.00;1,124.75;460.50;11,821.75;31,843.30
Sep 14, 2023 6:00 PM;Sep 14, 2023 7:00 PM;44,246.13;5,669.75;1,048.00;678.75;3,943.00;38,576.38
Sep 14, 2023 7:00 PM;Sep 14, 2023 8:00 PM;44,514.98;2,593.00;969.00;1,270.00;354.00;41,921.98
Sep 14, 2023 8:00 PM;Sep 14, 2023 9:00 PM;42,118.36;2,737.00;871.75;1,865.25;0.00;39,381.36
Sep 14, 2023 9:00 PM;Sep 14, 2023 10:00 PM;38,666.30;3,195.75;810.00;2,385.75;0.00;35,470.55
Sep 14, 2023 10:00 PM;Sep 14, 2023 11:00 PM;35,868.33;3,668.00;819.50;2,848.50;0.00;32,200.33
Sep 14, 2023 11:00 PM;Sep 15, 2023 12:00 AM;34,299.21;4,145.25;897.25;3,248.00;0.00;30,153.96
Sep 15, 2023 12:00 AM;Sep 15, 2023 1:00 AM;31,809.79;5,001.00;1,074.25;3,926.75;0.00;26,808.79
Sep 15, 2023 1:00 AM;Sep 15, 2023 2:00 AM;31,138.86;5,354.00;1,102.25;4,251.75;0.00;25,784.86
Sep 15, 2023 2:00 AM;Sep 15, 2023 3:00 AM;31,887.19;5,635.50;1,102.50;4,533.00;0.00;26,251.69
Sep 15, 2023 3:00 AM;Sep 15, 2023 4:00 AM;32,774.90;5,725.75;1,097.50;4,628.25;0.00;27,049.15
Sep 15, 2023 4:00 AM;Sep 15, 2023 5:00 AM;35,772.56;5,944.50;1,092.25;4,852.25;0.00;29,828.06
Sep 15, 2023 5:00 AM;Sep 15, 2023 6:00 AM;39,581.90;6,140.75;1,066.00;5,074.75;0.00;33,441.15
Sep 15, 2023 6:00 AM;Sep 15, 2023 7:00 AM;45,281.06;6,361.00;1,037.25;5,311.25;12.50;38,920.06
Sep 15, 2023 7:00 AM;Sep 15, 2023 8:00 AM;49,211.72;8,670.25;1,030.00;5,619.75;2,020.50;40,541.47
Sep 15, 2023 8:00 AM;Sep 15, 2023 9:00 AM;54,206.32;15,657.75;1,046.50;5,233.75;9,377.50;38,548.57
Sep 15, 2023 9:00 AM;Sep 15, 2023 10:00 AM;55,968.10;23,449.50;1,053.00;3,389.75;19,006.75;32,518.60
Sep 15, 2023 10:00 AM;Sep 15, 2023 11:00 AM;57,955.23;30,153.25;1,010.50;1,730.50;27,412.25;27,801.98
Sep 15, 2023 11:00 AM;Sep 15, 2023 12:00 PM;61,048.69;35,922.00;879.50;1,854.75;33,187.75;25,126.69
Sep 15, 2023 12:00 PM;Sep 15, 2023 1:00 PM;60,629.73;38,922.00;689.75;2,317.75;35,914.50;21,707.73
Sep 15, 2023 1:00 PM;Sep 15, 2023 2:00 PM;57,664.01;38,960.75;518.75;2,602.50;35,839.50;18,703.26
Sep 15, 2023 2:00 PM;Sep 15, 2023 3:00 PM;52,975.02;36,445.75;396.25;2,771.50;33,278.00;16,529.27
Sep 15, 2023 3:00 PM;Sep 15, 2023 4:00 PM;49,710.86;31,423.50;338.75;2,853.25;28,231.50;18,287.36
Sep 15, 2023 4:00 PM;Sep 15, 2023 5:00 PM;46,597.96;24,397.25;323.75;2,966.25;21,107.25;22,200.71
Sep 15, 2023 5:00 PM;Sep 15, 2023 6:00 PM;45,334.76;15,764.75;341.25;3,095.00;12,328.50;29,570.01
Sep 15, 2023 6:00 PM;Sep 15, 2023 7:00 PM;45,222.85;8,171.50;384.75;3,790.50;3,996.25;37,051.35
Sep 15, 2023 7:00 PM;Sep 15, 2023 8:00 PM;45,532.84;6,770.00;452.50;5,983.75;333.75;38,762.84
Sep 15, 2023 8:00 PM;Sep 15, 2023 9:00 PM;42,975.62;9,034.75;539.50;8,495.25;0.00;33,940.87
Sep 15, 2023 9:00 PM;Sep 15, 2023 10:00 PM;40,425.36;11,060.25;639.50;10,420.75;0.00;29,365.11
Sep 15, 2023 10:00 PM;Sep 15, 2023 11:00 PM;38,710.69;12,216.25;736.00;11,480.25;0.00;26,494.44
Sep 15, 2023 11:00 PM;Sep 16, 2023 12:00 AM;35,292.22;12,519.25;777.25;11,742.00;0.00;22,772.97
Sep 16, 2023 12:00 AM;Sep 16, 2023 1:00 AM;32,877.89;13,559.75;1,230.50;12,329.25;0.00;19,318.14
Sep 16, 2023 1:00 AM;Sep 16, 2023 2:00 AM;31,738.12;12,866.75;1,119.50;11,747.25;0.00;18,871.37
Sep 16, 2023 2:00 AM;Sep 16, 2023 3:00 AM;30,598.33;12,011.75;970.00;11,041.75;0.00;18,586.58
Sep 16, 2023 3:00 AM;Sep 16, 2023 4:00 AM;29,819.78;11,058.25;818.50;10,239.75;0.00;18,761.53
Sep 16, 2023 4:00 AM;Sep 16, 2023 5:00 AM;29,313.93;10,181.50;704.75;9,476.75;0.00;19,132.43
Sep 16, 2023 5:00 AM;Sep 16, 2023 6:00 AM;29,510.41;9,354.75;620.25;8,734.50;0.00;20,155.66
Sep 16, 2023 6:00 AM;Sep 16, 2023 7:00 AM;31,735.35;8,673.25;568.00;8,092.50;12.75;23,062.10
Sep 16, 2023 7:00 AM;Sep 16, 2023 8:00 AM;36,194.49;9,915.00;526.25;7,444.25;1,944.50;26,279.49
Sep 16, 2023 8:00 AM;Sep 16, 2023 9:00 AM;42,234.09;15,590.50;482.25;6,158.50;8,949.75;26,643.59
Sep 16, 2023 9:00 AM;Sep 16, 2023 10:00 AM;46,819.49;22,262.00;421.00;3,864.00;17,977.00;24,557.49
Sep 16, 2023 10:00 AM;Sep 16, 2023 11:00 AM;51,037.66;28,498.50;363.75;2,072.50;26,062.25;22,539.16
Sep 16, 2023 11:00 AM;Sep 16, 2023 12:00 PM;53,368.21;33,474.50;325.75;1,536.75;31,612.00;19,893.71
Sep 16, 2023 12:00 PM;Sep 16, 2023 1:00 PM;53,132.08;35,885.00;314.50;1,381.75;34,188.75;17,247.08
Sep 16, 2023 1:00 PM;Sep 16, 2023 2:00 PM;49,951.99;35,626.75;321.25;1,272.50;34,033.00;14,325.24
Sep 16, 2023 2:00 PM;Sep 16, 2023 3:00 PM;45,660.41;32,908.25;332.50;1,149.00;31,426.75;12,752.16
Sep 16, 2023 3:00 PM;Sep 16, 2023 4:00 PM;40,525.47;27,646.75;330.75;1,009.50;26,306.50;12,878.72
Sep 16, 2023 4:00 PM;Sep 16, 2023 5:00 PM;36,883.58;20,422.75;327.25;900.25;19,195.25;16,460.83
Sep 16, 2023 5:00 PM;Sep 16, 2023 6:00 PM;34,318.93;12,015.25;348.00;844.50;10,822.75;22,303.68
Sep 16, 2023 6:00 PM;Sep 16, 2023 7:00 PM;33,491.25;4,861.50;412.00;1,036.00;3,413.50;28,629.75
Sep 16, 2023 7:00 PM;Sep 16, 2023 8:00 PM;33,474.77;2,397.25;479.50;1,657.25;260.50;31,077.52
Sep 16, 2023 8:00 PM;Sep 16, 2023 9:00 PM;30,945.48;2,675.50;550.00;2,125.50;0.00;28,269.98
Sep 16, 2023 9:00 PM;Sep 16, 2023 10:00 PM;28,969.62;3,067.50;639.00;2,428.50;0.00;25,902.12
Sep 16, 2023 10:00 PM;Sep 16, 2023 11:00 PM;27,263.90;3,269.25;736.50;2,532.75;0.00;23,994.65
Sep 16, 2023 11:00 PM;Sep 17, 2023 12:00 AM;25,121.98;3,269.75;840.50;2,429.25;0.00;21,852.23
Sep 17, 2023 12:00 AM;Sep 17, 2023 1:00 AM;22,940.74;2,774.50;461.00;2,313.50;0.00;20,166.24
Sep 17, 2023 1:00 AM;Sep 17, 2023 2:00 AM;22,065.75;2,777.75;612.50;2,165.25;0.00;19,288.00
Sep 17, 2023 2:00 AM;Sep 17, 2023 3:00 AM;22,088.00;2,916.25;800.00;2,116.25;0.00;19,171.75
Sep 17, 2023 3:00 AM;Sep 17, 2023 4:00 AM;22,450.44;3,024.50;1,020.50;2,004.00;0.00;19,425.94
Sep 17, 2023 4:00 AM;Sep 17, 2023 5:00 AM;22,799.05;3,281.25;1,260.25;2,021.00;0.00;19,517.80
Sep 17, 2023 5:00 AM;Sep 17, 2023 6:00 AM;23,291.94;3,615.25;1,465.75;2,149.50;0.00;19,676.69
Sep 17, 2023 6:00 AM;Sep 17, 2023 7:00 AM;25,800.64;3,882.75;1,570.25;2,297.50;15.00;21,917.89
Sep 17, 2023 7:00 AM;Sep 17, 2023 8:00 AM;30,365.48;5,703.25;1,582.75;2,539.75;1,580.75;24,662.23
Sep 17, 2023 8:00 AM;Sep 17, 2023 9:00 AM;37,099.26;11,567.50;1,558.75;2,815.75;7,193.00;25,531.76
Sep 17, 2023 9:00 AM;Sep 17, 2023 10:00 AM;43,315.58;19,117.25;1,487.50;2,666.75;14,963.00;24,198.33
Sep 17, 2023 10:00 AM;Sep 17, 2023 11:00 AM;48,677.23;26,213.00;1,370.00;2,272.00;22,571.00;22,464.23
Sep 17, 2023 11:00 AM;Sep 17, 2023 12:00 PM;51,942.33;31,511.50;1,248.75;2,128.50;28,134.25;20,430.83
Sep 17, 2023 12:00 PM;Sep 17, 2023 1:00 PM;51,340.45;34,677.25;1,149.25;2,483.50;31,044.50;16,663.20
Sep 17, 2023 1:00 PM;Sep 17, 2023 2:00 PM;48,547.49;35,486.00;1,099.75;3,076.75;31,309.50;13,061.49
Sep 17, 2023 2:00 PM;Sep 17, 2023 3:00 PM;44,576.78;33,842.00;1,130.50;3,662.25;29,049.25;10,734.78
Sep 17, 2023 3:00 PM;Sep 17, 2023 4:00 PM;39,958.59;29,767.75;1,251.00;4,030.00;24,486.75;10,190.84
Sep 17, 2023 4:00 PM;Sep 17, 2023 5:00 PM;36,979.42;23,588.25;1,416.25;4,225.25;17,946.75;13,391.17
Sep 17, 2023 5:00 PM;Sep 17, 2023 6:00 PM;35,869.83;16,178.00;1,610.25;4,406.75;10,161.00;19,691.83
Sep 17, 2023 6:00 PM;Sep 17, 2023 7:00 PM;37,242.94;10,505.25;1,949.75;5,341.00;3,214.50;26,737.69
Sep 17, 2023 7:00 PM;Sep 17, 2023 8:00 PM;39,262.20;10,115.25;2,341.50;7,541.00;232.75;29,146.95
Sep 17, 2023 8:00 PM;Sep 17, 2023 9:00 PM;39,555.25;12,499.50;2,612.25;9,887.25;0.00;27,055.75
Sep 17, 2023 9:00 PM;Sep 17, 2023 10:00 PM;39,674.11;14,882.75;2,891.75;11,991.00;0.00;24,791.36
Sep 17, 2023 10:00 PM;Sep 17, 2023 11:00 PM;38,199.91;16,356.00;3,066.75;13,289.25;0.00;21,843.91
Sep 17, 2023 11:00 PM;Sep 18, 2023 12:00 AM;33,588.10;17,017.00;3,010.75;14,006.25;0.00;16,571.10
Sep 18, 2023 12:00 AM;Sep 18, 2023 1:00 AM;33,102.63;15,737.75;2,543.00;13,194.75;0.00;17,364.88
Sep 18, 2023 1:00 AM;Sep 18, 2023 2:00 AM;32,589.27;15,961.00;2,375.25;13,585.75;0.00;16,628.27
Sep 18, 2023 2:00 AM;Sep 18, 2023 3:00 AM;32,840.83;16,010.25;2,185.25;13,825.00;0.00;16,830.58
Sep 18, 2023 3:00 AM;Sep 18, 2023 4:00 AM;34,252.93;16,350.50;2,043.00;14,307.50;0.00;17,902.43
Sep 18, 2023 4:00 AM;Sep 18, 2023 5:00 AM;37,983.22;17,212.50;2,139.50;15,073.00;0.00;20,770.72
Sep 18, 2023 5:00 AM;Sep 18, 2023 6:00 AM;43,191.11;18,620.00;2,623.75;15,996.25;0.00;24,571.11
Sep 18, 2023 6:00 AM;Sep 18, 2023 7:00 AM;49,043.34;20,691.25;3,380.50;17,292.75;18.00;28,352.09
Sep 18, 2023 7:00 AM;Sep 18, 2023 8:00 AM;53,407.27;23,925.50;4,059.75;18,568.75;1,297.00;29,481.77
Sep 18, 2023 8:00 AM;Sep 18, 2023 9:00 AM;56,232.54;28,636.00;4,315.75;18,807.25;5,513.00;27,596.54
Sep 18, 2023 9:00 AM;Sep 18, 2023 10:00 AM;57,392.01;32,900.75;4,393.00;17,479.50;11,028.25;24,491.26
Sep 18, 2023 10:00 AM;Sep 18, 2023 11:00 AM;60,141.21;36,799.00;4,521.25;16,236.50;16,041.25;23,342.21
Sep 18, 2023 11:00 AM;Sep 18, 2023 12:00 PM;61,300.78;40,569.50;4,750.50;16,609.00;19,210.00;20,731.28
Sep 18, 2023 12:00 PM;Sep 18, 2023 1:00 PM;60,291.32;42,314.25;4,973.75;17,086.50;20,254.00;17,977.07
Sep 18, 2023 1:00 PM;Sep 18, 2023 2:00 PM;57,131.27;42,126.75;5,269.75;17,351.75;19,505.25;15,004.52
Sep 18, 2023 2:00 PM;Sep 18, 2023 3:00 PM;53,614.07;39,763.25;5,408.75;17,500.25;16,854.25;13,850.82
Sep 18, 2023 3:00 PM;Sep 18, 2023 4:00 PM;50,929.57;36,094.50;5,418.75;17,145.75;13,530.00;14,835.07
Sep 18, 2023 4:00 PM;Sep 18, 2023 5:00 PM;49,093.71;31,469.75;5,407.50;16,190.25;9,872.00;17,623.96
Sep 18, 2023 5:00 PM;Sep 18, 2023 6:00 PM;48,295.83;26,101.25;5,372.75;14,850.75;5,877.75;22,194.58
Sep 18, 2023 6:00 PM;Sep 18, 2023 7:00 PM;47,941.09;21,056.75;5,300.25;13,750.25;2,006.25;26,884.34
Sep 18, 2023 7:00 PM;Sep 18, 2023 8:00 PM;47,773.13;19,330.00;5,297.50;13,870.50;162.00;28,443.13
Sep 18, 2023 8:00 PM;Sep 18, 2023 9:00 PM;46,370.45;20,377.25;5,313.75;15,063.50;0.00;25,993.20
Sep 18, 2023 9:00 PM;Sep 18, 2023 10:00 PM;43,662.02;21,718.00;5,143.25;16,574.75;0.00;21,944.02
Sep 18, 2023 10:00 PM;Sep 18, 2023 11:00 PM;42,662.73;22,708.75;4,859.50;17,849.25;0.00;19,953.98
Sep 18, 2023 11:00 PM;Sep 19, 2023 12:00 AM;47,785.07;23,603.75;4,598.00;19,005.75;0.00;24,181.32
Sep 19, 2023 12:00 AM;Sep 19, 2023 1:00 AM;46,271.24;29,678.50;4,455.75;25,222.75;0.00;16,592.74
Sep 19, 2023 1:00 AM;Sep 19, 2023 2:00 AM;45,677.33;30,267.75;4,247.50;26,020.25;0.00;15,409.58
Sep 19, 2023 2:00 AM;Sep 19, 2023 3:00 AM;45,126.57;30,273.25;4,306.25;25,967.00;0.00;14,853.32
Sep 19, 2023 3:00 AM;Sep 19, 2023 4:00 AM;45,818.57;30,038.75;4,440.25;25,598.50;0.00;15,779.82
Sep 19, 2023 4:00 AM;Sep 19, 2023 5:00 AM;47,534.20;29,922.25;4,593.00;25,329.25;0.00;17,611.95
Sep 19, 2023 5:00 AM;Sep 19, 2023 6:00 AM;51,127.30;29,592.50;4,751.75;24,840.75;0.00;21,534.80
Sep 19, 2023 6:00 AM;Sep 19, 2023 7:00 AM;55,006.68;29,130.50;5,040.50;24,080.50;9.50;25,876.18
Sep 19, 2023 7:00 AM;Sep 19, 2023 8:00 AM;59,488.39;29,293.00;4,935.75;23,109.75;1,247.50;30,195.39
Sep 19, 2023 8:00 AM;Sep 19, 2023 9:00 AM;63,874.06;32,987.75;4,646.25;22,511.25;5,830.25;30,886.31
Sep 19, 2023 9:00 AM;Sep 19, 2023 10:00 AM;67,940.33;39,690.00;4,414.00;23,241.50;12,034.50;28,250.33
Sep 19, 2023 10:00 AM;Sep 19, 2023 11:00 AM;70,913.06;46,996.00;4,356.75;24,672.00;17,967.25;23,917.06
Sep 19, 2023 11:00 AM;Sep 19, 2023 12:00 PM;72,106.99;50,822.50;2,905.75;25,575.00;22,341.75;21,284.49
Sep 19, 2023 12:00 PM;Sep 19, 2023 1:00 PM;72,549.62;53,804.50;2,917.75;25,918.25;24,968.50;18,745.12
Sep 19, 2023 1:00 PM;Sep 19, 2023 2:00 PM;71,255.09;54,957.25;2,952.25;26,437.25;25,567.75;16,297.84
Sep 19, 2023 2:00 PM;Sep 19, 2023 3:00 PM;69,084.55;54,382.25;2,975.50;27,026.50;24,380.25;14,702.30
Sep 19, 2023 3:00 PM;Sep 19, 2023 4:00 PM;66,309.42;51,789.50;2,929.00;27,682.25;21,178.25;14,519.92
Sep 19, 2023 4:00 PM;Sep 19, 2023 5:00 PM;63,989.46;46,495.50;2,894.50;27,704.00;15,897.00;17,493.96
Sep 19, 2023 5:00 PM;Sep 19, 2023 6:00 PM;59,658.89;39,808.50;4,055.75;26,767.50;8,985.25;19,850.39
Sep 19, 2023 6:00 PM;Sep 19, 2023 7:00 PM;58,894.06;32,240.00;4,116.75;25,358.00;2,765.25;26,654.06
Sep 19, 2023 7:00 PM;Sep 19, 2023 8:00 PM;58,259.87;29,497.00;4,336.75;24,999.50;160.75;28,762.87
Sep 19, 2023 8:00 PM;Sep 19, 2023 9:00 PM;56,258.55;30,516.25;4,603.25;25,913.00;0.00;25,742.30
Sep 19, 2023 9:00 PM;Sep 19, 2023 10:00 PM;54,728.03;31,564.50;4,745.25;26,819.25;0.00;23,163.53
Sep 19, 2023 10:00 PM;Sep 19, 2023 11:00 PM;52,632.26;32,223.75;4,832.50;27,391.25;0.00;20,408.51
Sep 19, 2023 11:00 PM;Sep 20, 2023 12:00 AM;46,996.30;32,308.00;4,866.00;27,442.00;0.00;14,688.30
Sep 20, 2023 12:00 AM;Sep 20, 2023 1:00 AM;46,056.87;31,103.50;4,268.25;26,835.25;0.00;14,953.37
Sep 20, 2023 1:00 AM;Sep 20, 2023 2:00 AM;45,142.16;30,432.50;4,275.50;26,157.00;0.00;14,709.66
